时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409926285869 228.36734 12.084192 1.9747787  81.24254 44.29401 113.61651 0 0
1409926285988 228.91812 12.319115 1.7566537  81.565414 44.147892 113.73524 0 0
1409926286056 228.25192 12.155066 1.715625  81.22831 44.232864 113.57805 0 0
1409926286166 227.03023 11.382956 1.7390105  80.32031 44.50469 113.370705 0 0
1409926286215 228.22037 11.8589325 1.8088411  81.037186 44.31344 113.61909 0 0
1409926286317 228.31302 11.935312 1.7945052  81.11846 44.28393 113.629456 0 0
1409926286391 228.39671 11.997201 1.6622787  81.18995 44.248333 113.650856 0 0
1409926286488 228.97917 12.3298435 1.5831771  81.55708 44.130627 113.754295 0 0
1409926286586 229.47891 12.6315365 1.5520313  81.919975 44.01565 113.840416 0 0
1409926286694 228.10724 12.099974 1.5483073  81.10849 44.242657 113.54953 0 0
1409926286728 227.65724 11.615039 2.0496745  80.702126 44.454166 113.49208 0 0
1409926286848 227.84433 11.687122 2.0744922  80.81793 44.427917 113.53003 0 0
1409926286917 227.96344 11.779518 2.0464323  80.92081 44.390236 113.54935 0 0
1409926287006 228.11208 11.8053 2.025013  80.98775 44.363438 113.58627 0 0
1409926287061 228.61401 12.004935 2.021185  81.291824 44.279064 113.69461 0 0
1409926287179 229.26953 12.389167 1.6991016  81.732445 44.105625 113.8219 0 0
1409926287273 227.09824 11.327604 1.6732031  80.301994 44.510887 113.39625 0 0
1409926287323 227.45973 11.474623 1.922526  80.545166 44.468517 113.47021 0 0
1409926287465 228.03937 11.677227 1.9131771  80.880615 44.37198 113.59513 0 0
1409926287513 228.02318 11.827826 1.9450781  80.96444 44.347683 113.562004 0 0
1409926287624 228.26729 11.979349 1.9426433  81.14706 44.30026 113.60458 0 0
1409926287689 228.9301 12.522565 1.7314844  81.69297 44.128906 113.70255 0 0
1409926287787 229.08823 12.639128 1.6914974  81.81514 44.082058 113.726456 0 0
1409926287837 227.04167 11.62069 1.6328125  80.45482 44.452003 113.32925 0 0
1409926287995 227.31317 11.652252 1.7441015  80.57849 44.448307 113.40518 0 0
1409926288027 228.37094 12.153268 1.7929296  81.2746 44.239193 113.61396 0 0
1409926288123 228.21896 12.161029 1.8070313  81.21827 44.2563 113.569115 0 0
1409926288201 228.6614 12.381705 1.8923829  81.527954 44.202316 113.65201 0 0
1409926288302 229.01797 12.584323 1.8961328  81.78429 44.141197 113.71818 0 0
1409926288358 229.19048 12.801276 1.8815365  81.971794 44.07013 113.7319 0 0
1409926288502 227.54417 12.109596 1.8997005  80.965324 44.362396 113.39169 0 0
1409926288575 228.21307 12.278203 1.8785286  81.29711 44.277214 113.548935 0 0
1409926288667 228.32172 12.40306 1.9287239  81.42656 44.23268 113.55802 0 0
1409926288838 228.29292 12.438815 1.9765104  81.44198 44.248436 113.541435 0 0
1409926288944 229.13922 12.848151 1.9462761  81.99173 44.07281 113.70771 0 0
1409926288973 227.25166 12.105976 1.9485546  80.86978 44.398983 113.31099 0 0
1409926289103 226.78375 11.7419405 1.9412891  80.49904 44.51534 113.24831 0 0
1409926289154 228.04083 12.253138 1.9245703  81.25002 44.27867 113.51067 0 0
1409926289261 228.02214 12.35112 1.9441537  81.30354 44.275078 113.48852 0 0
1409926289334 228.03099 12.241432 1.786888  81.22872 44.264244 113.51047 0 0
1409926289464 228.57968 12.509388 1.752448  81.58472 44.161224 113.62268 0 0
1409926289518 228.81396 12.675339 1.8516537  81.761116 44.108646 113.649635 0 0
1409926289649 227.6389 12.170143 1.8432292  81.03483 44.302082 113.40719 0 0
1409926289750 227.68703 11.909154 1.8831902  80.8912 44.38271 113.46862 0 0
1409926289814 228.08022 12.142071 1.7156771  81.16248 44.253075 113.53864 0 0
1409926289951 228.10927 12.2118225 1.8178124  81.204254 44.267967 113.5262 0 0
1409926290049 228.83333 12.508607 1.7801822  81.67211 44.143723 113.68534 0 0
1409926290136 229.13853 12.773868 1.757526  81.93223 44.058308 113.72404 0 0
1409926290197 226.99026 11.677448 1.7435026  80.49232 44.469246 113.31985 0 0
1409926290301 227.23906 11.844701 1.9296224  80.71508 44.44604 113.35711 0 0
1409926290339 228.07558 12.045013 1.8490756  81.12782 44.303722 113.5519 0 0
1409926290477 227.98302 12.073203 1.8494922  81.10957 44.306095 113.51609 0 0
1409926290526 228.32141 12.172526 1.8301823  81.28453 44.247814 113.59672 0 0
1409926290626 228.64354 12.36569 1.8932161  81.51164 44.20026 113.64297 0 0
1409926290712 229.07672 12.636979 1.8980469  81.83069 44.10388 113.71617 0 0
1409926290823 227.63547 12.061302 1.8307031  80.95793 44.333908 113.41393 0 0
1409926290873 227.78375 11.966028 1.6364063  80.93285 44.326668 113.48734 0 0
1409926290997 228.43797 12.20875 1.605013  81.31517 44.201225 113.627815 0 0
1409926291043 228.0751 12.153841 1.7349088  81.16025 44.253075 113.531044 0 0
1409926291172 228.23798 12.216992 1.7788152  81.26699 44.24336 113.56451 0 0
1409926291221 228.94615 12.545703 1.7090104  81.69327 44.08802 113.70364 0 0
1409926291316 229.11421 12.620495 1.7037239  81.79814 44.054634 113.73937 0 0
1409926291368 227.33794 11.927188 1.7266927  80.74661 44.37055 113.35971 0 0
1409926291504 226.73338 11.439362 1.8279687  80.24181 44.53151 113.27594 0 0
1409926291552 227.92593 11.945508 1.8322786  80.96676 44.317814 113.51073 0 0
1409926291637 227.7964 11.927135 1.8301953  80.90953 44.331146 113.48065 0 0
1409926291729 227.76349 11.93293 1.8455209  80.90743 44.34125 113.46651 0 0
1409926291825 228.34042 12.1469145 1.8067057  81.2369 44.23289 113.59182 0 0
1409926291875 228.81615 12.449479 1.4838151  81.57407 44.073463 113.68339 0 0
1409926292025 227.73448 12.03664 1.4852995  80.93531 44.263596 113.45042 0 0
1409926292078 227.68213 11.784961 1.5684506  80.764885 44.33617 113.48052 0 0
1409926292181 227.97365 11.888893 1.5570834  80.93319 44.27833 113.543434 0 0
1409926292268 227.8525 11.926615 1.5458333  80.90654 44.28172 113.499794 0 0
1409926292370 228.24031 12.112291 1.5517578  81.16218 44.206432 113.580574 0 0
1409926292411 228.78485 12.38905 1.6152474  81.54043 44.123775 113.67867 0 0
1409926292543 229.01202 12.577773 1.616289  81.731445 44.064636 113.71245 0 0
1409926292572 226.59851 11.316054 1.7466537  80.11715 44.5481 113.252785 0 0
1409926292670 226.79266 11.386862 1.7451693  80.22836 44.514816 113.29091 0 0
1409926292748 227.78821 11.767617 1.7310547  80.81444 44.33646 113.5026 0 0
1409926292891 227.58958 11.749675 1.7333463  80.7287 44.349297 113.44909 0 0
1409926292923 228.10277 11.951575 1.7128385  81.03306 44.26828 113.55542 0 0
1409926293043 228.34448 12.073373 1.7372917  81.19902 44.223045 113.60471 0 0
1409926293091 228.82062 12.504323 1.6347396  81.61463 44.106068 113.669716 0 0
1409926293189 227.70229 12.05944 1.6254036  80.93943 44.296772 113.43104 0 0
1409926293291 227.1788 11.595795 1.8639843  80.47854 44.457264 113.35844 0 0
1409926293345 227.86531 11.902487 1.8369532  80.90103 44.326847 113.4918 0 0
1409926293476 227.65948 11.926523 1.8727474  80.84324 44.345287 113.4305 0 0
1409926293533 228.18646 12.152357 1.8723308  81.16319 44.250027 113.53943 0 0
1409926293632 228.37062 12.254752 1.8873698  81.29725 44.225155 113.56976 0 0
1409926293677 228.38531 12.410195 1.821836  81.39367 44.183647 113.545654 0 0
1409926293812 226.83078 11.63444 1.7388542  80.391304 44.46198 113.269196 0 0
1409926293877 227.25682 11.704987 1.76125  80.5838 44.41651 113.373856 0 0
1409926293978 227.71161 11.902252 1.7452344  80.86439 44.33435 113.4613 0 0
1409926294098 227.55704 11.894596 1.7667838  80.807014 44.35711 113.41977 0 0
1409926294139 228.28781 12.214336 1.7281771  81.26047 44.21206 113.56834 0 0
1409926294217 228.37662 12.288464 1.7555599  81.33603 44.196537 113.57896 0 0
1409926294302 228.0586 12.3175 1.6659375  81.23189 44.198254 113.484924 0 0
1409926294393 226.23833 11.343216 1.6629817  79.989975 44.583046 113.15054 0 0
1409926294437 226.97093 11.612956 1.6924088  80.415535 44.465702 113.30427 0 0
1409926294595 227.50958 11.82444 1.6924219  80.73163 44.372345 113.413155 0 0
1409926294654 227.48479 11.859271 1.6572266  80.753 44.36362 113.403435 0 0
1409926294704 227.86208 12.044987 1.6824088  81.0 44.29651 113.47383 0 0
1409926294838 228.2099 12.16474 1.6702474  81.19489 44.234505 113.548515 0 0
1409926294895 227.36026 11.950677 1.6579947  80.76406 44.344765 113.35107 0 0
1409926294994 226.4486 11.425286 1.6683333  80.11162 44.53745 113.19148 0 0
1409926295077 227.34729 11.769401 1.6759896  80.6356 44.38544 113.381065 0 0
1409926295177 227.78552 12.000951 1.6747787  80.932106 44.29802 113.46013 0 0
1409926295239 227.5674 11.953855 1.6783073  80.82539 44.33263 113.40828 0 0
1409926295399 227.96791 12.1696615 1.6873047  81.10219 44.25771 113.486404 0 0
1409926295429 228.28151 12.435638 1.8986328  81.388725 44.205936 113.51667 0 0
1409926295530 227.03041 11.895 1.8639584  80.611786 44.421665 113.2645 0 0
1409926295606 226.6292 11.534088 1.8084506  80.26448 44.53044 113.22601 0 0
1409926295696 227.28177 11.778958 1.8415495  80.63703 44.42638 113.3637 0 0
1409926295760 227.25667 11.810964 1.8416537  80.655495 44.424816 113.350105 0 0
1409926295897 227.34282 11.827123 1.8139583  80.686676 44.40073 113.37 0 0
1409926295941 228.1299 12.188477 1.8238021  81.18966 44.26659 113.521225 0 0
1409926296042 228.2637 12.314245 1.8166015  81.31265 44.224636 113.54026 0 0
1409926296112 226.199 11.32 1.5586718  79.93772 44.553387 113.14388 0 0
1409926296211 226.39583 11.3103 1.8209635  80.04707 44.59518 113.19823 0 0
1409926296264 227.00182 11.581732 1.8380208  80.4242 44.48125 113.311356 0 0
1409926296393 226.91812 11.579687 1.7887369  80.39069 44.48172 113.28984 0 0
1409926296441 227.39047 11.7964325 1.7791276  80.679726 44.39081 113.382706 0 0
1409926296545 227.6101 11.861107 1.7805729  80.79927 44.356144 113.4282 0 0
1409926296663 227.98448 12.092005 1.7736459  81.06882 44.27599 113.49586 0 0
1409926296713 225.79922 11.108919 1.7724739  79.70666 44.67508 113.06648 0 0
1409926296827 226.74635 11.501407 1.7032682  80.29854 44.50284 113.270134 0 0
1409926296876 227.07458 11.603919 1.7849479  80.45222 44.445755 113.327995 0 0
1409926296970 226.99197 11.650443 1.8098177  80.450714 44.44987 113.29992 0 0
1409926297019 227.4662 11.8626175 1.8333464  80.75042 44.379246 113.390205 0 0
1409926297145 227.67229 11.94405 1.8041276  80.868164 44.332787 113.43328 0 0
1409926297238 228.08672 12.221927 1.7990495  81.182045 44.243046 113.50185 0 0
1409926297279 225.99683 11.218099 1.7949479  79.844025 44.63414 113.10362 0 0
1409926297414 226.22572 11.294948 1.627461  79.95876 44.57432 113.16039 0 0
1409926297456 227.58553 11.891758 1.539961  80.81287 44.31573 113.438934 0 0
1409926297568 227.39088 11.919037 1.5867839  80.763435 44.331642 113.381195 0 0
1409926297638 227.79187 12.076862 1.6179948  81.00311 44.279636 113.464714 0 0
1409926297738 228.19989 12.30155 1.5880729  81.288414 44.191772 113.535835 0 0
1409926297782 228.0999 12.32181 1.5866797  81.22885 44.18367 113.489716 0 0
1409926298014 226.4989 11.609193 1.5951823  80.23311 44.464455 113.1769 0 0
1409926298065 227.05096 11.718867 1.7236849  80.53108 44.41982 113.30672 0 0
1409926298172 226.9102 11.663151 1.7107291  80.44776 44.44078 113.27909 0 0
1409926298240 227.38005 11.865066 1.7086198  80.73285 44.35344 113.37271 0 0
1409926298338 227.7123 12.032148 1.6983334  80.95479 44.292187 113.43779 0 0
1409926298377 226.96808 11.868411 1.6879557  80.59155 44.387604 113.26224 0 0
1409926298499 226.30031 11.4925 1.7037891  80.13065 44.52573 113.14169 0 0
1409926298562 226.70656 11.551589 1.7535156  80.30202 44.493176 113.24435 0 0
1409926298657 227.03752 11.692578 1.7596093  80.505394 44.441795 113.30633 0 0
1409926298738 226.93968 11.71211 1.7392187  80.47962 44.438175 113.275314 0 0
1409926298826 227.3111 11.875078 1.7178385  80.69836 44.36482 113.35101 0 0
1409926298876 227.8861 12.135768 1.7235416  81.0716 44.264454 113.46529 0 0
1409926299011 228.05583 12.230039 1.7272266  81.18956 44.23643 113.49323 0 0
1409926299086 225.97803 11.263724 1.689401  79.86768 44.59664 113.096436 0 0
1409926299145 226.39781 11.419909 1.736901  80.11065 44.559715 113.17771 0 0
1409926299284 227.29385 11.826706 1.7919271  80.6798 44.400936 113.35107 0 0
1409926299329 227.24104 11.879245 1.8449218  80.70992 44.406303 113.3293 0 0
1409926299540 227.56995 12.051263 1.8392838  80.92241 44.33617 113.39146 0 0
1409926299564 228.33026 12.531706 1.5879818  81.469124 44.134636 113.52469 0 0
1409926299663 227.72495 12.313437 1.589375  81.11947 44.23185 113.396065 0 0
1409926299725 226.48088 11.562825 1.7167709  80.21418 44.51031 113.17607 0 0
1409926299850 227.2552 11.888919 1.7457552  80.69389 44.383984 113.330055 0 0
1409926299903 227.38667 12.026367 1.7111459  80.81177 44.32664 113.34268 0 0
1409926300011 227.50328 12.086315 1.7367969  80.89297 44.312733 113.36584 0 0
1409926300087 228.146 12.371185 1.7257943  81.29304 44.196877 113.49258 0 0
1409926300204 228.51047 12.660325 1.7317058  81.59332 44.1188 113.53562 0 0
1409926300238 226.19641 11.55819 1.7377083  80.1203 44.546276 113.10154 0 0
1409926300365 226.38448 11.578424 1.7510808  80.1971 44.519714 113.15133 0 0
1409926300418 227.48537 12.011016 1.7353907  80.846306 44.328255 113.37635 0 0
1409926300527 227.34526 11.972018 1.7020833  80.76319 44.341354 113.34373 0 0
1409926300578 227.65187 12.130599 1.7175391  80.974144 44.287033 113.40125 0 0
1409926300675 228.04282 12.299049 1.726901  81.20777 44.216587 113.47778 0 0
1409926300729 228.69661 12.750651 1.6379818  81.72116 44.072838 113.58643 0 0
1409926300872 227.69937 12.379544 1.6295052  81.1379 44.2344 113.3743 0 0
1409926300934 226.88402 11.78125 1.8561198  80.50884 44.46573 113.24341 0 0
1409926300996 227.47646 11.984297 1.8000782  80.833984 44.35466 113.3713 0 0
1409926301130 227.38344 12.022474 1.7950912  80.823395 44.3481 113.340836 0 0
1409926301191 227.86375 12.224167 1.8254818  81.11833 44.27664 113.43742 0 0
1409926301291 228.21646 12.3947525 1.8370833  81.34815 44.20875 113.50586 0 0
1409926301379 228.48578 12.596394 1.9186459  81.55263 44.154324 113.53857 0 0
1409926301504 226.38144 11.563151 1.630625  80.17952 44.509296 113.146355 0 0
1409926301531 227.68301 12.035755 1.6644921  80.921364 44.29888 113.42094 0 0
1409926301651 227.77245 12.092044 1.6534635  80.989075 44.27539 113.43599 0 0
1409926301704 227.63605 12.145039 1.67125  80.9707 44.292736 113.38578 0 0
1409926301801 227.98692 12.293216 1.6776563  81.187706 44.220936 113.4607 0 0
1409926301884 228.49948 12.554128 1.703776  81.533905 44.12979 113.55987 0 0
1409926302000 228.51234 12.659675 1.7952995  81.60322 44.122524 113.53659 0 0
1409926302028 226.77432 11.80431 1.761263  80.47277 44.44948 113.214165 0 0
1409926302184 227.24886 11.990495 1.7528646  80.75056 44.36349 113.31443 0 0
1409926302228 227.76683 12.290885 1.7597526  81.11733 44.26508 113.39857 0 0
1409926302326 227.8286 12.345768 1.7686068  81.17521 44.243774 113.40995 0 0
1409926302424 228.31921 12.559297 1.7906771  81.481735 44.167294 113.50958 0 0
1409926302525 228.71948 12.872643 1.598099  81.79634 44.036484 113.572266 0 0
1409926302622 226.6838 11.942318 1.6159115  80.5072 44.407864 113.17123 0 0
1409926302730 227.29646 12.123542 1.738125  80.85287 44.350624 113.309166 0 0
1409926302769 227.75298 12.337683 1.6847266  81.13887 44.251225 113.39615 0 0
1409926302876 227.57834 12.286941 1.6683854  81.04267 44.269035 113.35654 0 0
1409926302963 228.06166 12.465456 1.671237  81.324455 44.191795 113.460205 0 0
1409926303017 228.71141 12.776563 1.7526172  81.77112 44.08651 113.59016 0 0
1409926303126 228.47807 12.735886 1.7121354  81.66093 44.103127 113.53398 0 0
1409926303204 226.66719 11.788217 1.8065234  80.415924 44.479168 113.18922 0 0
1409926303307 227.31422 12.060678 1.7925781  80.80828 44.355286 113.31909 0 0
1409926303356 227.61546 12.226693 1.7862891  81.02275 44.30057 113.370804 0 0
1409926303486 227.55495 12.203841 1.8273047  80.984 44.32039 113.35451 0 0
1409926303535 228.20386 12.463099 1.818737  81.37408 44.209896 113.488075 0 0
1409926303629 228.42026 12.561549 2.0346224  81.55489 44.192917 113.53578 0 0
1409926303714 227.6253 12.315377 2.001888  81.11726 44.307137 113.35661 0 0
1409926303824 226.7001 11.723958 1.7171484  80.38443 44.47151 113.208206 0 0
1409926303866 227.72812 12.160964 1.669388  81.00357 44.277733 113.4174 0 0
1409926304039 227.65761 12.178268 1.6839453  80.99558 44.290886 113.39221 0 0
1409926304066 228.14677 12.447825 1.6996354  81.33388 44.1888 113.482735 0 0
1409926304221 228.25136 12.478216 1.703099  81.39668 44.182343 113.50604 0 0
1409926304247 227.02786 12.044636 1.8288932  80.7146 44.40552 113.24057 0 0
1409926304339 226.62938 11.815768 1.8300911  80.43819 44.493595 113.16963 0 0
1409926304370 227.30365 12.083841 1.799362  80.80633 44.37651 113.30852 0 0
1409926304499 227.52708 12.177838 1.7977865  80.951546 44.3394 113.35354 0 0
1409926304551 227.60333 12.327123 1.8273307  81.07224 44.305054 113.346954 0 0
1409926304649 227.72609 12.375912 1.8084115  81.14346 44.28151 113.37688 0 0
1409926304731 228.31416 12.685925 1.7991276  81.533936 44.164845 113.48489 0 0
1409926304838 228.51202 12.769036 1.7833203  81.691 44.111404 113.53247 0 0
1409926304883 226.77428 11.911002 1.4421223  80.532906 44.38901 113.21844 0 0
1409926305010 227.04813 11.967773 1.4696615  80.67029 44.36448 113.286354 0 0
1409926305070 227.89928 12.360287 1.4462891  81.210884 44.197968 113.449554 0 0
1409926305175 227.71776 12.3307295 1.4441797  81.12456 44.22099 113.40565 0 0
1409926305246 228.15265 12.558177 1.4742838  81.425575 44.14276 113.485466 0 0
1409926305380 228.12563 12.509791 1.6677995  81.37892 44.172733 113.476326 0 0
1409926305402 227.14656 12.182318 1.6691276  80.8369 44.324608 113.25909 0 0
1409926305543 226.31198 11.691068 1.9094402  80.269554 44.54755 113.11323 0 0
1409926305586 227.21886 12.078372 1.9529297  80.82331 44.40495 113.29432 0 0
1409926305684 227.45839 12.1587105 1.9357032  80.9522 44.35919 113.348175 0 0
1409926305755 227.34537 12.169544 1.9440235  80.92396 44.366665 113.31318 0 0
1409926305853 227.66354 12.32013 1.9622656  81.12578 44.31388 113.37612 0 0
1409926305914 228.34662 12.66457 1.9497657  81.57442 44.176407 113.50492 0 0
1409926306065 228.78146 12.941093 1.5746224  81.886925 44.024246 113.59222 0 0
1409926306099 226.6924 11.867213 2.1270182  80.534195 44.51195 113.187035 0 0
1409926306206 227.1436 12.064258 2.1603906  80.8147 44.443176 113.27226 0 0
1409926306281 227.72954 12.305872 2.1358595  81.16526 44.32875 113.38982 0 0
1409926306382 227.62146 12.21694 2.0796225  81.06652 44.339844 113.37786 0 0
1409926306431 228.11406 12.426615 2.0762892  81.36934 44.25125 113.4794 0 0
1409926306567 228.47026 12.592435 1.5672786  81.54459 44.10755 113.55828 0 0
1409926306607 227.6536 12.377969 1.5568099  81.12422 44.221848 113.368645 0 0
1409926306703 226.75099 11.835977 1.6808593  80.49718 44.441406 113.2193 0 0
1409926306792 227.50093 12.141979 1.7044922  80.9513 44.315624 113.375206 0 0
