时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409928116485 217.49457 30.140781 8.480195  88.07444 44.817005 106.0738 0 0
1409928116584 218.00014 30.433645 8.429844  88.370445 44.72888 106.13248 0 0
1409928116670 218.61266 30.836275 8.4885025  88.75242 44.633854 106.19844 0 0
1409928116782 218.4386 30.785547 8.469375  88.677185 44.650574 106.167816 0 0
1409928116840 219.38933 31.283098 8.60724  89.21777 44.539192 106.292366 0 0
1409928116986 219.84714 31.603737 8.65233  89.51861 44.46896 106.33911 0 0
1409928117012 217.35452 30.15655 8.366641  88.02896 44.79427 106.03713 0 0
1409928117123 217.11984 29.904922 8.361133  87.83625 44.851692 106.028175 0 0
1409928117208 218.67438 30.773985 8.674636  88.74508 44.67099 106.2175 0 0
1409928117325 218.6532 30.854362 8.61418  88.77642 44.643543 106.19914 0 0
1409928117369 218.80971 31.00948 8.692552  88.90605 44.630783 106.20799 0 0
1409928117504 219.15213 31.189205 8.742174  89.102394 44.588722 106.25289 0 0
1409928117569 219.9815 31.743984 8.838229  89.63586 44.463123 106.34193 0 0
1409928117644 216.92062 29.978788 8.211302  87.79604 44.831356 105.976616 0 0
1409928117718 217.23523 29.985846 8.517526  87.922554 44.85638 106.04203 0 0
1409928117838 218.57443 30.74866 8.452018  88.697334 44.65974 106.20578 0 0
1409928117886 218.71986 30.936914 8.455769  88.83424 44.619923 106.206924 0 0
1409928118023 218.76054 30.947851 8.40319  88.84944 44.600887 106.21523 0 0
1409928118072 219.80888 31.607422 8.567526  89.50523 44.457554 106.33414 0 0
1409928118188 219.57417 31.479036 9.041667  89.384346 44.5462 106.29099 0 0
1409928118249 217.45087 30.384453 8.535156  88.173256 44.77263 106.01307 0 0
1409928118382 216.90298 29.838476 8.299648  87.73795 44.878334 105.997314 0 0
1409928118428 218.5188 30.727213 8.688763  88.68686 44.691223 106.19492 0 0
1409928118561 218.64291 30.877695 8.707734  88.80249 44.666485 106.196976 0 0
1409928118603 219.0025 31.086628 8.7508335  89.01671 44.61763 106.23987 0 0
1409928118702 219.361 31.288502 8.768516  89.22286 44.56263 106.28477 0 0
1409928118794 220.11777 31.806902 8.894896  89.72246 44.453514 106.3649 0 0
1409928118900 217.75085 30.516197 8.638138  88.328514 44.753178 106.056404 0 0
1409928118965 217.2181 29.948671 8.57763  87.89578 44.86 106.046585 0 0
1409928119102 218.5188 30.708933 8.558971  88.65185 44.670704 106.20071 0 0
1409928119151 218.45036 30.72332 8.55888  88.642265 44.67349 106.18021 0 0
1409928119311 218.73 30.850613 8.595196  88.79207 44.642525 106.22021 0 0
1409928119406 220.1386 31.764778 8.752761  89.68005 44.431953 106.37675 0 0
1409928119424 218.33942 30.80746 8.661602  88.66576 44.66854 106.13976 0 0
1409928119535 217.28801 30.173046 8.72651  88.03638 44.84258 106.01479 0 0
1409928119613 218.44884 30.592669 8.661732  88.59924 44.725964 106.20086 0 0
1409928119720 219.35432 31.191471 8.659245  89.15378 44.560234 106.304085 0 0
1409928119768 218.93639 31.019817 8.624544  88.9431 44.61094 106.24154 0 0
1409928119902 219.31541 31.213438 8.62125  89.15159 44.55221 106.29289 0 0
1409928119961 220.29985 31.911875 8.833255  89.818634 44.42065 106.38969 0 0
1409928120072 219.52934 31.60655 9.209297  89.44879 44.544506 106.26 0 0
1409928120164 217.09956 29.951458 8.659232  87.87108 44.889297 106.01518 0 0
1409928120324 218.46646 30.679531 8.808308  88.64617 44.714245 106.18815 0 0
1409928120361 218.43323 30.715977 8.765977  88.65138 44.69828 106.17578 0 0
1409928120495 218.75719 30.881588 8.81586  88.83103 44.658855 106.2169 0 0
1409928120562 219.78969 31.52259 8.9190235  89.467865 44.50664 106.3387 0 0
1409928120687 219.41417 31.40802 8.88539  89.29629 44.547318 106.2725 0 0
1409928120777 217.50421 30.08228 8.56918  88.06167 44.84026 106.08463 0 0
1409928120871 218.78557 30.829962 8.711679  88.821655 44.666615 106.238464 0 0
1409928121013 218.69536 30.856302 8.665221  88.80391 44.657528 106.21422 0 0
1409928121035 219.32906 31.195976 8.74888  89.16668 44.58177 106.29435 0 0
1409928121168 219.51869 31.332773 8.737136  89.29017 44.54164 106.31471 0 0
1409928121252 218.95932 31.166199 8.985534  89.038734 44.616016 106.21068 0 0
1409928121330 216.88776 29.868868 8.608516  87.76349 44.910625 105.98586 0 0
1409928121430 217.80818 30.263815 8.573268  88.230194 44.785988 106.12052 0 0
1409928121477 218.91252 30.96267 8.9825  88.939285 44.67745 106.23924 0 0
1409928121599 218.75224 30.917864 8.925247  88.865456 44.678776 106.21359 0 0
1409928121664 219.19987 31.155834 9.000104  89.12328 44.627552 106.26953 0 0
1409928121802 219.56161 31.383451 8.997201  89.34318 44.5618 106.31388 0 0
1409928121862 219.68828 31.53892 8.738802  89.43147 44.493332 106.31435 0 0
1409928121967 216.68896 29.66358 8.597799  87.59509 44.93396 105.975494 0 0
1409928122022 218.27798 30.454245 8.469414  88.4603 44.72323 106.18846 0 0
1409928122162 218.94542 30.890533 8.544323  88.88418 44.627785 106.26292 0 0
1409928122210 218.8826 30.935156 8.483021  88.88439 44.608387 106.2419 0 0
1409928122324 219.27682 31.16724 8.539349  89.11971 44.55526 106.29002 0 0
1409928122472 220.17203 31.761368 8.66888  89.69811 44.428177 106.38643 0 0
1409928122522 217.21481 30.087605 8.535274  87.95576 44.832005 106.0168 0 0
1409928122539 217.00938 29.81297 8.293945  87.73878 44.857265 106.024506 0 0
1409928122632 217.41025 30.01522 8.261953  87.97427 44.80797 106.077705 0 0
1409928122706 219.20018 31.13444 8.395234  89.06569 44.547604 106.281746 0 0
1409928122818 218.80008 30.962122 8.324414  88.86065 44.588543 106.22138 0 0
1409928122935 219.32349 31.257956 8.416107  89.17044 44.528725 106.286064 0 0
1409928122998 220.1176 31.787123 8.518919  89.67897 44.40789 106.37391 0 0
1409928123160 219.22922 31.382435 8.820039  89.217865 44.547318 106.233826 0 0
1409928123212 217.69965 30.311653 8.6441145  88.224846 44.789738 106.087135 0 0
1409928123260 218.61891 30.865963 8.421393  88.76059 44.627968 106.201225 0 0
1409928123339 218.91933 31.125677 8.414154  88.98254 44.56716 106.22188 0 0
1409928123500 218.69394 30.999128 8.406276  88.852905 44.59961 106.19318 0 0
1409928123556 220.30057 31.894909 8.6169405  89.795845 44.385235 106.39979 0 0
1409928123623 220.31317 31.917643 9.21073  89.84727 44.46828 106.38375 0 0
1409928123711 220.25182 32.18292 9.205274  89.96899 44.4238 106.32552 0 0
1409928123842 217.99554 31.607656 9.1829815  89.016174 44.68461 105.90719 0 0
1409928123881 218.74834 32.03254 9.414896  89.53748 44.608097 106.03497 0 0
1409928124007 218.3342 31.893085 9.241328  89.319466 44.62745 105.958565 0 0
1409928124053 217.15132 32.34022 9.451263  89.24198 44.66315 105.62338 0 0
1409928124144 217.03546 32.341473 9.4553385  89.20856 44.66841 105.59862 0 0
1409928124231 217.35664 32.69681 9.528893  89.49246 44.61138 105.606094 0 0
1409928124334 217.72296 33.483646 9.716901  90.01771 44.50258 105.538414 0 0
1409928124413 216.05568 33.28417 10.021276  89.540146 44.708855 105.23557 0 0
1409928124550 216.68575 33.79258 10.223646  90.01211 44.631405 105.2938 0 0
1409928124601 215.09372 33.808647 9.813946  89.56285 44.64961 104.96805 0 0
1409928124798 215.26236 34.080963 9.924232  89.76694 44.620155 104.95794 0 0
1409928124884 214.44467 34.963123 10.061537  90.03223 44.565807 104.61039 0 0
1409928125006 213.26888 35.46725 10.0131645  90.00146 44.596302 104.28031 0 0
1409928125076 213.07535 36.605625 11.12918  90.656586 44.639194 104.03875 0 0
1409928125234 214.07289 37.667904 10.814414  91.56742 44.381744 104.13245 0 0
1409928125277 212.34572 38.594845 11.797357  91.64026 44.542316 103.55211 0 0
1409928125401 210.398 37.438046 11.222565  90.38147 44.737865 103.287056 0 0
1409928125510 211.23083 39.02763 11.803112  91.57862 44.55784 103.23432 0 0
1409928125562 209.28389 39.04233 12.055052  91.052216 44.726433 102.78729 0 0
1409928125660 209.46707 40.224987 12.959206  91.82823 44.74133 102.59976 0 0
1409928125764 208.35072 39.689922 12.448763  91.19618 44.76513 102.45237 0 0
1409928125862 208.46823 40.370052 12.770416  91.652084 44.727863 102.3701 0 0
1409928125921 207.06964 39.58625 12.516171  90.79295 44.886433 102.17344 0 0
1409928126042 207.20584 39.686275 12.3040495  90.873436 44.832996 102.18984 0 0
1409928126110 207.6871 40.189064 12.426042  91.295296 44.75073 102.21018 0 0
1409928126277 206.35173 39.94323 12.636433  90.790016 44.93625 101.926796 0 0
1409928126298 206.666 39.848633 12.473151  90.824036 44.88724 102.03107 0 0
1409928126401 207.06929 39.954193 12.349817  90.98828 44.814297 102.1105 0 0
1409928126459 207.14746 40.30642 12.533256  91.20349 44.79505 102.05747 0 0
1409928126586 207.22105 40.19319 12.402774  91.1544 44.77565 102.099846 0 0
1409928126653 208.06215 40.749256 12.795534  91.72275 44.685547 102.19117 0 0
1409928126790 208.18958 40.79995 12.73095  91.781136 44.653282 102.21469 0 0
1409928126858 206.7332 40.407032 12.753971  91.17827 44.843437 101.95125 0 0
1409928126969 207.15176 40.405064 12.559909  91.28143 44.766537 102.05677 0 0
1409928127018 207.52286 40.692474 12.5377865  91.51096 44.69021 102.08188 0 0
1409928127152 207.48059 40.767864 12.6058855  91.54474 44.699947 102.05531 0 0
1409928127224 207.97156 40.860767 12.4804945  91.72432 44.625755 102.15797 0 0
1409928127338 208.12886 40.85426 12.376328  91.75699 44.58659 102.20216 0 0
1409928127429 204.84163 38.90612 11.994362  89.70932 45.035625 101.750336 0 0
1409928127529 204.50258 38.743736 11.518008  89.50522 45.022736 101.72117 0 0
1409928127585 205.18509 38.813633 11.292278  89.71832 44.907787 101.875465 0 0
1409928127732 205.11551 38.803036 11.229193  89.682655 44.895027 101.86018 0 0
1409928127775 205.32298 38.68987 11.093476  89.66565 44.867996 101.92961 0 0
1409928127887 205.41725 38.719936 11.076667  89.70711 44.852528 101.94638 0 0
1409928127984 205.77489 38.890793 11.049662  89.87905 44.795887 101.989456 0 0
1409928128079 204.46951 38.593567 11.244102  89.363205 44.9806 101.730286 0 0
1409928128155 204.81355 38.677147 11.253138  89.50858 44.94185 101.800934 0 0
1409928128254 205.43213 38.948853 11.219219  89.82859 44.84466 101.89948 0 0
1409928128405 205.23312 38.971054 11.445326  89.80285 44.894375 101.84727 0 0
1409928128447 205.70891 39.22517 11.428073  90.07112 44.816067 101.9125 0 0
1409928128579 205.91098 39.29797 11.441641  90.17331 44.79315 101.94573 0 0
1409928128640 204.73611 39.025585 11.555365  89.69749 44.950783 101.71729 0 0
1409928128750 204.55704 38.986782 11.711002  89.64439 45.007656 101.67922 0 0
1409928128879 205.45581 39.14828 11.275377  89.97485 44.827915 101.89162 0 0
1409928128937 205.49443 39.25082 11.303607  90.04509 44.81542 101.881065 0 0
1409928129042 205.64946 39.288593 11.322357  90.1102 44.802917 101.9106 0 0
1409928129137 206.14384 39.386444 11.208854  90.28777 44.71771 102.00875 0 0
1409928129259 206.37572 39.628674 11.283047  90.49116 44.688698 102.0194 0 0
1409928129332 204.87825 39.066525 11.510795  89.78978 44.942577 101.76711 0 0
1409928129415 205.29579 39.043358 11.34168  89.88405 44.872215 101.87662 0 0
1409928129520 205.77013 39.194427 11.286784  90.094215 44.79883 101.95888 0 0
1409928129593 205.71808 39.18267 11.323385  90.07539 44.80805 101.94924 0 0
1409928129745 206.07123 39.25039 11.297344  90.20732 44.77203 102.01482 0 0
1409928129807 206.30847 39.24039 11.1961975  90.25444 44.731354 102.06958 0 0
1409928129898 204.9012 38.708164 11.224518  89.58389 44.926434 101.8455 0 0
1409928129978 205.07979 38.534557 11.319076  89.53435 44.952057 101.90526 0 0
1409928130101 205.72182 38.532642 11.100273  89.68144 44.857475 102.05013 0 0
1409928130155 205.53053 38.41595 10.808594  89.54153 44.84336 102.02625 0 0
1409928130304 205.69356 38.388046 10.777696  89.56919 44.833126 102.06617 0 0
1409928130342 206.21437 38.417564 10.642526  89.71052 44.75461 102.18029 0 0
1409928130455 206.36758 38.49672 10.987786  89.802605 44.790833 102.18693 0 0
1409928130527 204.62001 38.009792 11.104479  89.0882 45.027733 101.877396 0 0
1409928130649 205.12842 37.903164 10.927942  89.149216 44.96781 102.01321 0 0
1409928130708 205.56119 38.20073 10.924349  89.42936 44.88724 102.0576 0 0
1409928130844 205.52876 38.232056 11.042604  89.44823 44.912632 102.04326 0 0
1409928130888 206.0543 38.287434 10.932083  89.60954 44.84151 102.1513 0 0
1409928131020 206.24937 38.442787 10.971419  89.752525 44.80836 102.16776 0 0
1409928131104 204.51048 38.01848 11.162422  89.07335 45.04893 101.85107 0 0
1409928131280 204.85468 37.88461 11.037708  89.0822 45.014767 101.95753 0 0
1409928131333 205.3536 38.08729 11.082604  89.33397 44.96021 102.030495 0 0
1409928131488 205.47633 38.032356 11.038737  89.32823 44.95284 102.0658 0 0
1409928131550 206.01501 38.174454 10.925651  89.53952 44.8613 102.16172 0 0
1409928131670 205.60284 38.178036 11.040963  89.444405 44.91823 102.0695 0 0
1409928131778 204.52135 37.801834 11.078177  88.95685 45.07505 101.89448 0 0
1409928131903 205.35826 37.87936 10.926315  89.21372 44.968254 102.06985 0 0
1409928131976 205.28209 37.81133 10.888451  89.14711 44.974895 102.06464 0 0
1409928132152 205.57033 37.764168 10.811093  89.19211 44.94591 102.13508 0 0
1409928132255 205.84315 37.868687 10.716511  89.31371 44.88995 102.18185 0 0
1409928132350 204.3574 37.49625 11.013659  88.74403 45.12224 101.90935 0 0
1409928132443 205.10995 37.39514 10.7639065  88.86297 45.024452 102.09891 0 0
1409928132583 205.1128 37.310795 10.642122  88.807434 45.0094 102.11758 0 0
1409928132662 205.31537 37.183228 10.580847  88.79819 45.000103 102.18901 0 0
1409928132817 205.494 37.155144 10.447591  88.82077 44.959038 102.24075 0 0
1409928132937 204.12334 36.499767 10.376679  88.07899 45.146484 102.042946 0 0
1409928133017 204.39679 36.12608 10.115248  87.93925 45.119427 102.18372 0 0
1409928133195 204.68993 35.925625 9.878854  87.889595 45.072033 102.28477 0 0
1409928133291 204.61244 35.574986 10.1673565  87.65443 45.15706 102.303696 0 0
1409928133445 205.01459 35.761395 10.113659  87.8568 45.08724 102.358154 0 0
1409928133516 202.84317 34.496315 9.734596  86.54444 45.355835 102.10838 0 0
1409928133622 205.77745 35.80966 9.984062  88.083084 44.983776 102.54419 0 0
1409928133699 206.59654 36.164467 9.965378  88.495636 44.863205 102.66812 0 0
1409928133845 206.4163 36.18292 10.0425  88.466866 44.895287 102.62008 0 0
1409928133929 207.06393 36.519165 10.039023  88.82017 44.793568 102.70773 0 0
1409928134059 207.37842 36.592983 9.958945  88.94086 44.743153 102.76823 0 0
1409928134158 205.38173 35.774025 10.033072  87.960625 45.031773 102.45799 0 0
1409928134303 206.11673 35.78078 9.825951  88.1465 44.927788 102.63224 0 0
1409928134341 206.17236 35.787918 9.7617445  88.15698 44.906017 102.64497 0 0
1409928134510 206.19882 35.678036 9.719284  88.10482 44.912838 102.671196 0 0
1409928134568 206.82367 35.761654 9.603763  88.30782 44.826355 102.79604 0 0
1409928134674 206.86467 35.699036 9.481302  88.27701 44.801876 102.819244 0 0
1409928134792 205.04988 35.049923 9.60138  87.44694 45.065365 102.52753 0 0
1409928134914 205.93831 34.924088 9.452812  87.575836 44.970337 102.74208 0 0
1409928135015 205.7528 34.82505 9.246485  87.45034 44.97146 102.7119 0 0
1409928135094 205.96187 34.784725 9.178294  87.47612 44.946068 102.76646 0 0
1409928135207 206.33694 34.78547 9.051016  87.56814 44.89013 102.84946 0 0
1409928135391 206.39423 34.82913 8.939661  87.58133 44.86427 102.85075 0 0
1409928135557 205.18817 34.123123 8.839687  86.8769 45.045547 102.71706 0 0
1409928135615 205.2843 34.061535 8.735  86.86437 45.025444 102.74976 0 0
1409928135727 205.4513 34.042408 8.732891  86.89901 45.01565 102.789116 0 0
1409928135836 205.9293 34.142487 8.595742  87.06927 44.935 102.877106 0 0
1409928135978 205.75041 34.22871 8.667695  87.07278 44.948647 102.82221 0 0
1409928136040 206.73087 34.822746 9.236185  87.72948 44.910183 102.94172 0 0
1409928136203 207.12915 34.96452 9.241524  87.91561 44.857788 103.006226 0 0
1409928136262 207.20273 34.9684 9.172838  87.93035 44.83552 103.02375 0 0
1409928136373 207.48512 35.027527 9.173776  88.04439 44.804165 103.07617 0 0
1409928136474 207.75465 35.088684 9.138893  88.148125 44.769608 103.125626 0 0
1409928136619 206.79579 34.812943 9.117786  87.73146 44.877476 102.95989 0 0
1409928136679 206.62463 34.42737 9.050208  87.45847 44.93198 102.985466 0 0
1409928136842 207.06682 34.54965 9.020964  87.648605 44.874897 103.0618 0 0
1409928136903 207.0802 34.392395 8.874141  87.55364 44.85836 103.10075 0 0
1409928137021 207.30994 34.472668 8.906836  87.66277 44.840027 103.13661 0 0
1409928137120 207.73662 34.534584 8.8247  87.80582 44.782993 103.21904 0 0
1409928137259 205.85986 33.882202 8.872708  86.94787 45.031326 102.91826 0 0
1409928137326 206.7602 33.967606 8.954141  87.228386 44.95388 103.092995 0 0
1409928137522 207.05893 34.057304 8.980899  87.362526 44.924244 103.14318 0 0
1409928137560 207.2567 34.069244 8.864492  87.409546 44.880886 103.19 0 0
1409928137709 207.39073 34.057228 8.844219  87.43947 44.867863 103.22151 0 0
1409928137826 206.50523 33.93189 8.866485  87.120094 44.967396 103.031586 0 0
1409928137966 206.13472 33.66595 8.671002  86.86118 45.00362 103.00659 0 0
1409928138028 206.87881 33.9643 8.648802  87.229195 44.89794 103.12094 0 0
1409928138195 206.7416 33.852905 8.650937  87.1322 44.925156 103.109085 0 0
1409928138232 207.32042 34.073204 8.619779  87.406494 44.83909 103.202705 0 0
1409928138416 207.78983 34.300663 8.87655  87.67189 44.81375 103.255394 0 0
1409928138471 205.89522 33.46862 8.4575  86.682175 45.01974 102.99172 0 0
1409928141268 208.34952 33.258022 8.130651  87.20181 44.800625 103.57831 0 0
1409928141392 208.98172 33.778946 8.228398  87.66168 44.72 103.61672 0 0
1409928141503 206.83272 32.689674 8.337188  86.507774 45.027187 103.342575 0 0
1409928141664 207.83986 32.986355 8.321628  86.9431 44.90695 103.50815 0 0
1409928141746 207.87753 33.117447 8.333959  87.01725 44.883255 103.49346 0 0
1409928141948 208.25491 33.223686 8.307175  87.1777 44.838722 103.55419 0 0
1409928141995 206.69673 32.80077 8.279492  86.5349 45.033127 103.29479 0 0
1409928142153 207.07327 32.848892 8.259544  86.65802 44.99156 103.364845 0 0
1409928142236 207.5669 33.120678 8.227956  86.93267 44.908413 103.42549 0 0
1409928142366 207.73592 33.16185 8.268463  87.00078 44.902084 103.45242 0 0
1409928142416 208.13321 33.28431 8.511354  87.18069 44.867447 103.51013 0 0
1409928142594 208.0103 33.486954 8.225117  87.24078 44.824142 103.46099 0 0
1409928142653 207.3855 33.044113 8.249258  86.84625 44.945496 103.401436 0 0
1409928142811 207.84285 33.220768 8.211693  87.06014 44.882683 103.46823 0 0
1409928142876 207.8628 33.261406 8.183034  87.081955 44.86422 103.46779 0 0
1409928143000 208.15402 33.38612 8.223607  87.22992 44.838074 103.50487 0 0
