时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409910474319 208.46916 37.73664 11.134453  89.881615 44.915104 102.58089 0 0
1409910474340 208.77278 38.019062 11.124844  90.10676 44.846745 102.59414 0 0
1409910474476 208.89017 38.088932 11.209245  90.18422 44.849037 102.60503 0 0
1409910474576 209.24565 38.452785 11.244687  90.47026 44.775913 102.61682 0 0
1409910474677 209.46898 38.609257 11.2172  90.60838 44.731796 102.63672 0 0
1409910474738 209.73041 38.84703 11.263828  90.80587 44.687996 102.650154 0 0
1409910474877 209.89697 39.020756 11.29125  90.94351 44.65414 102.654274 0 0
1409910474931 208.97633 38.12569 11.087722  90.21424 44.80737 102.61951 0 0
1409910475027 209.11116 38.18375 11.1097  90.28038 44.792343 102.64 0 0
1409910475109 209.37123 38.43578 11.156992  90.486084 44.75091 102.64883 0 0
1409910475205 209.31233 38.383087 11.125221  90.44043 44.756172 102.64586 0 0
1409910475260 209.40858 38.397644 11.112383  90.4726 44.744896 102.664795 0 0
1409910475372 209.5643 38.530247 11.132787  90.58293 44.71607 102.674324 0 0
1409910475421 209.8477 38.89827 11.198737  90.85724 44.65625 102.666145 0 0
1409910475516 209.85281 38.8531 11.163789  90.82958 44.654556 102.67727 0 0
1409910475594 209.95973 38.852512 11.12017  90.85394 44.637527 102.702034 0 0
1409910475706 209.99214 38.88402 11.055013  90.87165 44.61659 102.703674 0 0
1409910475753 209.95726 38.94211 11.044388  90.889114 44.6056 102.68547 0 0
1409910475888 208.90457 37.939243 10.989244  90.06998 44.805363 102.63383 0 0
1409910475936 208.87389 37.73599 10.975703  89.95528 44.834038 102.66331 0 0
1409910476037 208.91382 37.717304 10.930547  89.95035 44.82349 102.677345 0 0
1409910476107 208.80208 37.55375 10.8525915  89.82535 44.84081 102.68271 0 0
1409910476195 208.8089 37.567486 10.858216  89.83745 44.83651 102.682915 0 0
1409910476257 209.01729 37.74426 10.902252  89.98896 44.80771 102.694664 0 0
1409910476368 209.02524 37.72741 10.874479  89.978714 44.803543 102.69987 0 0
1409910476417 209.09538 37.775467 10.809375  90.01391 44.77349 102.70932 0 0
1409910476516 209.15887 37.789986 10.778242  90.03324 44.758514 102.72188 0 0
1409910476635 209.3287 37.88043 10.749869  90.12334 44.730442 102.74268 0 0
1409910476681 209.51895 38.045624 10.753945  90.25995 44.69052 102.75521 0 0
1409910476775 209.5747 38.08556 10.745378  90.29314 44.677917 102.759346 0 0
1409910476848 208.63658 37.320614 10.585859  89.639206 44.826874 102.69638 0 0
1409910476951 208.36113 36.92004 10.603985  89.3612 44.90289 102.71307 0 0
1409910477003 208.41939 36.902733 10.644688  89.374115 44.913334 102.72693 0 0
1409910477137 208.48834 36.961082 10.641289  89.42186 44.89909 102.73099 0 0
1409910477175 208.61841 37.08767 10.720026  89.53047 44.892525 102.733955 0 0
1409910477275 208.6662 37.10151 10.737123  89.5528 44.89044 102.7411 0 0
1409910477350 209.09973 37.202137 10.770183  89.727165 44.852238 102.821144 0 0
1409910477450 209.55501 37.401443 10.842487  89.96077 44.805233 102.88687 0 0
1409910477494 210.21808 38.08646 11.038281  90.500145 44.70224 102.90041 0 0
1409910477618 210.4109 38.34669 11.165521  90.69811 44.680027 102.890884 0 0
1409910477687 210.64697 38.74216 11.549791  90.995186 44.668594 102.85677 0 0
1409910477724 210.66458 38.70949 11.486719  90.972824 44.658463 102.86761 0 0
1409910477868 210.56581 38.741287 11.542018  90.9756 44.672997 102.839325 0 0
1409910477939 210.26039 38.808384 11.854453  90.96875 44.76159 102.7625 0 0
1409910477998 210.39212 39.05 11.810612  91.13495 44.717525 102.75323 0 0
1409910478104 210.12534 38.56521 11.619245  90.78893 44.771824 102.78083 0 0
1409910478155 209.13611 37.286522 11.12569  89.8151 44.92018 102.80622 0 0
1409910478240 208.94858 36.969543 10.975521  89.5901 44.944557 102.832634 0 0
1409910478319 208.90585 36.84551 10.889987  89.50691 44.94672 102.84688 0 0
1409910478419 208.88503 36.763725 10.812226  89.45202 44.943127 102.857605 0 0
1409910478482 208.9404 36.743153 10.738021  89.45031 44.92435 102.87526 0 0
1409910478605 209.04771 36.859375 10.746002  89.53846 44.900444 102.8787 0 0
1409910478683 209.19405 37.066315 10.743958  89.68223 44.85763 102.87076 0 0
1409910478801 208.19676 36.343296 10.64358  89.03055 45.013412 102.78867 0 0
1409910478873 207.9841 36.168243 10.563424  88.85722 45.05685 102.76539 0 0
1409910478969 208.1193 36.28608 10.539219  88.95362 45.025887 102.77333 0 0
1409910479063 208.01088 36.238205 10.499792  88.89411 45.03065 102.76081 0 0
1409910479149 208.0659 36.28465 10.514844  88.93625 45.02482 102.76294 0 0
1409910479275 208.41269 36.550858 10.5797  89.16999 44.976795 102.787575 0 0
1409910479325 208.64368 36.811405 10.563281  89.37117 44.922085 102.79203 0 0
1409910479461 208.72617 36.868866 10.558386  89.420166 44.90544 102.800446 0 0
1409910479503 209.16216 37.288723 10.676341  89.765076 44.84302 102.81138 0 0
1409910479616 209.2403 37.32771 10.650482  89.80091 44.822056 102.82461 0 0
1409910479675 208.31113 36.576717 10.454479  89.154366 44.955444 102.76719 0 0
1409910479768 207.65869 35.94509 10.388359  88.64564 45.07888 102.74138 0 0
1409910479874 207.92622 36.1441 10.495521  88.82544 45.057213 102.75833 0 0
1409910479970 208.12338 36.310585 10.504206  88.964806 45.01776 102.7706 0 0
1409910480012 208.09201 36.293686 10.553112  88.94964 45.034767 102.76625 0 0
1409910480101 208.20247 36.370377 10.57444  89.02126 45.020313 102.77396 0 0
1409910480206 208.47693 36.568058 10.590443  89.19751 44.975338 102.797966 0 0
1409910480252 208.7243 36.698544 10.941849  89.3635 44.986744 102.82573 0 0
1409910480353 208.85197 36.809673 10.968359  89.45638 44.96836 102.83112 0 0
1409910480458 209.098 36.954987 10.971966  89.5979 44.930157 102.857864 0 0
1409910480515 209.40204 37.12943 10.98651  89.770805 44.88388 102.89328 0 0
1409910480626 209.59552 37.32535 11.029766  89.9249 44.849583 102.8968 0 0
1409910480698 208.20001 36.23656 10.7688675  88.97125 45.052032 102.80297 0 0
1409910480813 208.16083 36.063007 10.889701  88.88668 45.11203 102.815544 0 0
1409910480863 208.41399 36.221027 10.816237  89.02638 45.054634 102.846146 0 0
1409910480996 208.43454 36.22647 10.854036  89.03639 45.059246 102.84922 0 0
1409910481059 208.5374 36.30828 10.556549  89.08161 45.00388 102.86578 0 0
1409910481262 208.74452 36.4293 10.552903  89.2 44.973045 102.88865 0 0
1409910481299 209.2585 36.840965 10.598815  89.553375 44.881744 102.92341 0 0
1409910481335 209.37253 36.92203 10.621601  89.62695 44.86625 102.93315 0 0
1409910481400 209.53261 37.09107 10.652721  89.76021 44.83763 102.935234 0 0
1409910481522 209.64316 37.11995 10.63819  89.80151 44.8225 102.95412 0 0
1409910481582 208.63898 36.355885 10.47819  89.12702 44.969715 102.88049 0 0
1409910481684 208.21603 35.993633 10.488567  88.83096 45.056744 102.85451 0 0
1409910481761 208.67722 36.35922 10.688607  89.15581 45.00841 102.883125 0 0
1409910481860 208.72823 36.367996 10.507773  89.17165 44.97651 102.89716 0 0
1409910481923 208.71036 36.375145 10.535612  89.17263 44.982735 102.89177 0 0
1409910482017 208.92917 36.525795 10.560508  89.3106 44.952084 102.91115 0 0
1409910482143 209.31253 36.855183 10.65043  89.587265 44.895233 102.932526 0 0
1409910482193 209.67336 37.22672 10.704779  89.87915 44.82771 102.93828 0 0
1409910482335 209.72119 37.273426 10.714492  89.91414 44.819817 102.94076 0 0
1409910482380 210.18628 37.676968 10.82569  90.253975 44.75203 102.96083 0 0
1409910482470 209.70346 37.389843 10.784023  89.97517 44.820183 102.90813 0 0
1409910482535 208.52321 36.412098 10.675834  89.14724 45.023804 102.83693 0 0
1409910482634 208.71231 36.49788 10.7326565  89.25065 45.01393 102.86193 0 0
1409910482701 208.94513 36.659325 10.742109  89.3978 44.97375 102.88412 0 0
1409910482819 208.75502 36.469936 10.69276  89.24661 45.006824 102.87763 0 0
1409910482876 208.98433 36.676914 10.760885  89.41607 44.97362 102.88753 0 0
1409910482975 209.2146 36.790638 10.72651  89.53433 44.928257 102.92073 0 0
1409910483046 209.44269 36.902187 10.741393  89.65365 44.903957 102.95 0 0
1409910483164 209.59688 37.077408 10.795846  89.78995 44.87794 102.94802 0 0
1409910483229 209.87257 37.26414 10.814349  89.96322 44.832085 102.9744 0 0
1409910483297 210.02666 37.385273 10.829232  90.06738 44.809895 102.98495 0 0
1409910483388 209.03595 36.716667 10.72349  89.44771 44.95646 102.89362 0 0
1409910483507 208.32358 36.071068 10.652851  88.92224 45.08849 102.860596 0 0
1409910483648 208.67767 36.267902 10.804974  89.134895 45.057213 102.90028 0 0
1409910483685 208.65283 36.217968 10.833086  89.10884 45.077316 102.90211 0 0
1409910483793 208.73346 36.247227 10.836407  89.1431 45.066353 102.91427 0 0
1409910483858 209.12749 36.51168 10.862435  89.38966 45.00448 102.951904 0 0
1409910483918 209.31012 36.638775 10.839427  89.4974 44.965652 102.97052 0 0
1409910484034 209.44554 36.751667 10.876458  89.59578 44.94935 102.97805 0 0
1409910484088 209.64069 36.85806 10.886133  89.70582 44.920547 103.00195 0 0
1409910484192 209.79831 36.880104 10.85832  89.755196 44.89651 103.03198 0 0
1409910484258 209.21906 36.50185 10.781302  89.397446 44.97802 102.97641 0 0
1409910484335 208.19551 35.6231 10.670091  88.66281 45.156094 102.91453 0 0
1409910484480 208.38669 35.732655 10.716654  88.77443 45.144505 102.93234 0 0
1409910484545 208.7159 36.14164 11.065729  89.09147 45.11307 102.92206 0 0
1409910484646 208.74893 36.27552 11.114974  89.17228 45.10195 102.90448 0 0
1409910484699 209.01012 36.338997 11.1174345  89.27444 45.077293 102.948616 0 0
1409910484781 209.01347 36.26087 11.021042  89.22625 45.064713 102.96659 0 0
1409910484857 209.05954 36.2753 10.979688  89.24307 45.05065 102.973434 0 0
1409910484957 209.20264 36.46499 11.030937  89.3831 45.02125 102.96901 0 0
1409910485006 209.5043 36.685078 11.018594  89.57392 44.966953 102.99602 0 0
1409910485136 209.7708 36.93035 11.095208  89.777565 44.926353 103.0081 0 0
1409910485186 207.93803 35.312603 10.808347  88.43402 45.233334 102.909424 0 0
1409910485283 208.04169 35.365585 10.597617  88.47805 45.197605 102.92776 0 0
1409910485362 208.25815 35.54625 10.644961  88.63501 45.166847 102.93938 0 0
1409910485477 208.36523 35.61375 10.645755  88.69609 45.14581 102.950806 0 0
1409910485521 208.44562 35.587303 10.605117  88.69857 45.134167 102.97552 0 0
1409910485661 208.65565 35.74177 10.649974  88.84113 45.11026 102.989685 0 0
1409910485707 208.81287 35.775536 10.566406  88.8891 45.06966 103.02091 0 0
1409910485810 208.93735 35.945625 10.597748  89.01138 45.042473 103.01703 0 0
1409910485864 209.14781 36.1053 10.720365  89.15634 45.01888 103.028725 0 0
1409910485950 209.27667 36.099335 10.682656  89.17856 45.00073 103.05888 0 0
1409910486007 208.72954 35.703033 10.604179  88.82195 45.078594 103.014404 0 0
1409910486140 207.95341 35.064636 10.478724  88.280426 45.199295 102.96672 0 0
1409910486195 207.89124 34.948124 10.440573  88.20914 45.224453 102.97242 0 0
1409910486247 208.11662 35.157722 10.485716  88.37804 45.18354 102.98128 0 0
1409910486375 208.01695 35.072514 10.45582  88.30657 45.200233 102.97599 0 0
1409910486515 208.1419 35.14263 10.414726  88.372 45.169846 102.991455 0 0
1409910486556 208.50583 35.421238 10.4167185  88.61122 45.100597 103.01883 0 0
1409910486678 208.55003 35.384335 10.382161  88.59948 45.094296 103.0374 0 0
1409910486728 208.80472 35.59724 10.398581  88.77906 45.046745 103.05268 0 0
1409910486846 208.94473 35.673775 10.391355  88.85125 45.023308 103.06932 0 0
1409910486911 207.5758 34.65939 10.243138  87.9576 45.240417 102.96505 0 0
1409910487014 207.83636 34.82168 10.232044  88.109505 45.19323 102.99172 0 0
1409910487079 208.21986 35.08414 10.295286  88.35055 45.142033 103.02419 0 0
1409910487154 208.03761 34.970665 10.250638  88.241066 45.163464 103.00654 0 0
1409910487260 208.09013 34.986614 10.238945  88.26209 45.15367 103.01651 0 0
1409910487351 208.60223 35.367798 10.303854  88.59931 45.074245 103.0544 0 0
1409910487415 208.71054 35.4231 10.291315  88.65437 45.05172 103.06821 0 0
1409910487515 208.81755 35.487827 10.286446  88.71487 45.037006 103.08133 0 0
1409910487552 207.7935 34.74534 10.173697  88.05557 45.19172 103.00078 0 0
1409910487677 207.63722 34.62655 10.097903  87.94625 45.20492 102.989426 0 0
1409910487738 208.00926 34.821392 10.171159  88.154625 45.16547 103.031746 0 0
1409910487786 208.08679 34.921406 10.177813  88.22375 45.144974 103.03182 0 0
1409910487908 207.89273 34.75982 10.17237  88.0896 45.182293 103.019424 0 0
1409910487961 208.10176 34.877083 10.150416  88.202255 45.145103 103.04352 0 0
1409910488076 208.26918 35.008816 10.205131  88.32206 45.12794 103.05305 0 0
1409910488131 208.5732 35.275692 10.222032  88.53854 45.06776 103.0695 0 0
1409910488237 208.61803 35.308777 10.189727  88.5606 45.04948 103.07542 0 0
1409910488356 207.34319 34.367916 10.019075  87.72761 45.241512 102.97638 0 0
1409910488424 210.04529 35.907513 11.232031  89.34609 45.123436 103.23609 0 0
1409910488537 210.33702 36.121693 11.257018  89.53744 45.07888 103.2589 0 0
1409910488582 210.25745 36.12177 11.246016  89.51091 45.077316 103.24445 0 0
1409910488707 210.42993 36.227123 11.275443  89.61673 45.05966 103.26039 0 0
1409910488764 210.84924 36.61831 11.347304  89.936455 44.987267 103.27935 0 0
1409910488869 211.06882 36.85815 11.339948  90.117294 44.932682 103.28388 0 0
1409910488939 211.36858 37.150326 11.300026  90.340576 44.85612 103.30115 0 0
1409910489029 211.6266 37.417095 11.377539  90.5581 44.81482 103.30708 0 0
1409910489072 211.83333 37.643425 11.379153  90.72929 44.76581 103.3119 0 0
1409910489183 211.80606 37.748333 11.376145  90.77688 44.748047 103.28729 0 0
1409910489238 210.38788 36.63156 11.156302  89.79894 44.967762 103.185104 0 0
1409910489344 210.5451 36.75271 11.180365  89.90467 44.943645 103.196304 0 0
1409910489482 210.71533 37.00435 11.191549  90.08276 44.89724 103.18964 0 0
1409910489512 210.88463 37.270535 11.202148  90.26552 44.84315 103.179375 0 0
1409910489609 210.99028 37.418346 11.2179165  90.36849 44.821823 103.17549 0 0
1409910489683 211.41315 37.904686 11.295468  90.73587 44.73276 103.1756 0 0
1409910489796 211.57143 38.100273 11.313373  90.87749 44.698906 103.17083 0 0
1409910489845 211.81201 38.537643 11.082278  91.15907 44.567787 103.15667 0 0
1409910489972 211.94533 38.679153 11.058216  91.261 44.533463 103.1575 0 0
1409910490031 212.36479 39.15819 11.084583  91.61907 44.435886 103.16229 0 0
1409910490132 212.6627 39.49031 11.139727  91.877945 44.374584 103.16375 0 0
1409910490204 212.53767 39.566666 11.075703  91.87518 44.356796 103.12393 0 0
1409910490307 211.73938 39.07771 10.934766  91.39297 44.454533 103.03945 0 0
1409910490365 211.95761 39.28452 10.942109  91.559975 44.40531 103.050026 0 0
1409910490495 212.02145 39.404507 10.934284  91.641235 44.382603 103.04328 0 0
1409910490556 212.2142 39.76388 10.943555  91.87884 44.315548 103.0237 0 0
1409910490676 212.36832 40.013504 10.984544  92.05178 44.27427 103.0106 0 0
1409910490755 212.66977 40.39363 10.947148  92.32995 44.185963 103.01037 0 0
1409910490864 212.80196 40.674374 10.955599  92.51423 44.134193 102.99055 0 0
1409910490914 213.06308 41.043713 10.997317  92.77572 44.068985 102.98146 0 0
1409910491055 213.14578 41.200314 11.009883  92.88057 44.043907 102.97068 0 0
1409910491095 213.56961 41.63211 11.225104  93.22177 43.98211 102.97505 0 0
1409910491153 213.70703 41.845665 11.22612  93.363556 43.94263 102.96685 0 0
1409910491284 210.87265 40.11353 10.296744  91.58573 44.139244 102.68247 0 0
1409910491349 210.6048 40.02082 10.092409  91.46199 44.133934 102.648285 0 0
1409910491466 210.61493 40.05487 9.956927  91.47446 44.11729 102.64474 0 0
1409910491562 210.68376 40.164948 9.961041  91.55128 44.09466 102.63943 0 0
1409910491663 210.86307 40.355885 10.000482  91.6987 44.065052 102.641975 0 0
1409910491717 211.1 40.52389 10.005468  91.84867 44.02271 102.66484 0 0
1409910491860 211.1556 40.587837 10.013125  91.89637 44.012527 102.665054 0 0
1409910491918 211.3658 40.76578 10.030377  92.04396 43.972446 102.67742 0 0
1409910492018 211.62099 40.975197 10.0381775  92.21886 43.924114 102.69539 0 0
1409910492085 211.82813 41.17297 10.112435  92.38121 43.900757 102.70383 0 0
1409910492187 211.94893 41.30229 10.082239  92.47472 43.865677 102.7081 0 0
1409910492248 211.05278 40.66189 9.945013  91.89531 43.991486 102.63104 0 0
1409910492358 211.11612 40.609806 9.976211  91.89313 43.999454 102.65273 0 0
1409910492410 211.28868 40.64716 10.032318  91.96663 43.999325 102.68242 0 0
1409910492541 211.30437 40.61681 10.005534  91.94915 43.994507 102.69297 0 0
1409910492670 211.31233 40.496693 10.027657  91.896194 44.020287 102.714584 0 0
1409910492713 211.53998 40.556263 10.095729  91.995705 44.011616 102.752106 0 0
1409910492768 211.57695 40.5819 10.084844  92.016495 44.00487 102.75654 0 0
1409910492899 211.56396 40.53672 10.101263  91.98955 44.0144 102.761925 0 0
1409910492946 211.72758 40.555702 10.100455  92.04321 44.003983 102.79375 0 0
1409910493040 211.80128 40.56431 10.116784  92.06926 44.000103 102.80854 0 0
1409910493109 211.93607 40.600754 10.149036  92.12957 43.994244 102.82982 0 0
1409910493211 211.6195 40.360783 10.061471  91.91099 44.03242 102.806274 0 0
1409910493265 210.87575 39.378098 9.922669  91.20302 44.20047 102.82573 0 0
1409910493393 211.02878 39.36983 10.089414  91.240456 44.21724 102.86 0 0
1409910493447 210.91376 39.06077 9.941133  91.0485 44.24917 102.89167 0 0
1409910493546 210.84654 38.97811 9.924401  90.98421 44.263855 102.89315 0 0
1409910493645 210.9074 38.884285 9.956536  90.956345 44.28099 102.92302 0 0
1409910493695 211.04755 38.91633 9.94069  91.0094 44.264038 102.94737 0 0
1409910493815 211.0827 38.948555 9.994922  91.03936 44.2725 102.94664 0 0
1409910493884 211.18486 39.026653 9.978046  91.10412 44.24542 102.95672 0 0
1409910493975 211.29088 39.086056 9.988906  91.16443 44.231407 102.96849 0 0
1409910494031 211.4806 39.194347 10.312513  91.29538 44.250233 102.980675 0 0
1409910494129 211.49316 39.251366 10.28517  91.32553 44.236015 102.97398 0 0
1409910494189 210.52374 38.27832 10.158008  90.55483 44.418934 102.940704 0 0
1409910494282 210.51762 38.100014 9.938398  90.445915 44.41992 102.974556 0 0
1409910494403 210.6279 38.16315 9.942617  90.50909 44.406902 102.98878 0 0
1409910494457 210.47964 37.977264 9.935729  90.37336 44.440807 102.991325 0 0
1409910494554 210.39142 37.9006 9.953659  90.311264 44.46206 102.98703 0 0
1409910494641 210.5233 37.974728 9.921511  90.38159 44.43552 103.00164 0 0
1409910494751 210.66512 38.09069 9.94651  90.48249 44.41698 103.00943 0 0
1409910494822 210.788 38.181328 9.945976  90.56065 44.391666 103.01862 0 0
1409910494970 210.87604 38.24556 9.977487  90.622055 44.383984 103.02526 0 0
1409910495038 210.80757 38.21828 9.872422  90.57505 44.36414 103.01911 0 0
1409910495135 209.85243 37.29987 9.823567  89.856094 44.560703 102.9857 0 0
1409910495236 210.05879 37.398438 9.856745  89.963715 44.537422 103.012085 0 0
1409910495282 210.23976 37.537865 9.856367  90.07995 44.499348 103.02633 0 0
1409910495385 210.14755 37.453033 9.858802  90.01643 44.523647 103.020935 0 0
1409910495481 210.0939 37.36926 9.865  89.959496 44.542812 103.02474 0 0
1409910495537 210.27286 37.516186 9.857122  90.08107 44.50302 103.03784 0 0
1409910495701 210.3496 37.570923 9.850821  90.12893 44.490078 103.043724 0 0
1409910495735 210.5407 37.723347 9.870364  90.25988 44.458855 103.05732 0 0
1409910495839 210.66034 37.850952 9.852604  90.35436 44.42664 103.059425 0 0
1409910495888 210.88985 38.03582 9.867526  90.51275 44.38914 103.07344 0 0
1409910496002 210.78387 37.955704 9.839362  90.43927 44.39703 103.06784 0 0
1409910496057 209.62354 36.806446 9.700481  89.53215 44.621017 103.031044 0 0
1409910496143 209.77713 36.87884 9.719883  89.613525 44.60617 103.04964 0 0
1409910496257 209.93523 36.988605 9.757239  89.71483 44.58578 103.06383 0 0
1409910496365 209.89447 36.9425 9.756705  89.681564 44.595158 103.063126 0 0
1409910496413 210.04414 37.041718 9.79418  89.776566 44.579403 103.077034 0 0
1409910496538 210.21373 37.207085 9.814206  89.905846 44.546406 103.08284 0 0
1409910496587 210.41003 37.382423 9.819596  90.047646 44.5062 103.092735 0 0
1409910496696 210.4335 37.3803 9.821901  90.05327 44.505806 103.097916 0 0
1409910496763 210.63705 37.575768 9.813594  90.20786 44.461823 103.10562 0 0
1409910496856 210.74925 37.6656 9.853373  90.28577 44.445103 103.1137 0 0
1409910496890 210.57837 37.57746 9.7827215  90.188255 44.45474 103.09513 0 0
1409910497004 209.93199 36.902317 9.729258  89.6666 44.592472 103.07857 0 0
1409910497053 209.87805 36.603905 9.767617  89.50079 44.6506 103.1217 0 0
1409910497149 210.01395 36.748436 9.7975  89.61492 44.627552 103.12315 0 0
1409910497236 209.967 36.686356 9.7953  89.56815 44.63995 103.12515 0 0
1409910497308 209.95726 36.622902 9.813046  89.536316 44.651485 103.13359 0 0
1409910497410 210.16632 36.81077 9.815625  89.68739 44.609142 103.14503 0 0
1409910497479 210.41084 37.0047 9.885963  89.858986 44.581303 103.16021 0 0
1409910497587 210.5809 37.161823 9.902708  89.987434 44.54901 103.168434 0 0
1409910497650 210.77571 37.309063 9.956849  90.11832 44.528854 103.18313 0 0
1409910497769 210.98056 37.506275 10.005846  90.28009 44.492134 103.19109 0 0
1409910497829 210.56082 37.142902 9.928398  89.9762 44.559063 103.16599 0 0
1409910497921 209.71974 36.23073 9.772735  89.26776 44.72328 103.1563 0 0
1409910497996 209.99199 36.38564 9.910859  89.43232 44.714478 103.1826 0 0
1409910498097 210.08507 36.40625 9.890508  89.46587 44.700703 103.200264 0 0
1409910498160 209.91946 36.22509 9.854245  89.32379 44.729298 103.19924 0 0
1409910498276 210.00568 36.255 9.860091  89.365654 44.71979 103.21216 0 0
1409910498322 210.41351 36.61599 9.925924  89.663864 44.65435 103.23177 0 0
1409910498413 210.55618 36.711876 9.938502  89.75085 44.629818 103.24479 0 0
1409910498482 210.76456 36.888645 9.965325  89.89984 44.598125 103.25719 0 0
1409910498579 210.87656 37.016678 9.981784  89.99803 44.57401 103.257 0 0
1409910498645 211.1309 37.223007 10.010456  90.17466 44.53216 103.27344 0 0
1409910498761 211.2646 37.354324 10.003607  90.27457 44.49789 103.28039 0 0
1409910498805 209.7788 35.9522 9.834102  89.14829 44.77789 103.22078 0 0
1409910498914 209.8305 35.925755 9.844609  89.14837 44.779167 103.23695 0 0
1409910498975 210.21231 36.25176 9.909011  89.42228 44.71836 103.25872 0 0
1409910499068 210.15344 36.2 9.921055  89.382835 44.73534 103.25273 0 0
1409910499122 209.97069 35.974934 9.900625  89.21934 44.779087 103.25575 0 0
1409910499247 210.3267 36.30301 9.962266  89.4862 44.721874 103.27052 0 0
1409910499301 210.64671 36.578735 10.011016  89.71513 44.664063 103.28789 0 0
1409910499419 210.71986 36.636913 9.992969  89.76001 44.648098 103.2945 0 0
1409910499501 210.96736 36.83147 10.026003  89.93056 44.60406 103.311615 0 0
1409910499611 211.1693 36.983765 10.018008  90.06261 44.567345 103.32763 0 0
1409910499653 210.02185 35.964077 9.920091  89.230064 44.779427 103.27031 0 0
1409910499783 209.73058 35.63375 9.852552  88.978645 44.834637 103.26885 0 0
1409910499831 210.21693 36.00561 10.006263  89.31078 44.77974 103.30334 0 0
1409910499953 210.23717 36.045235 10.018424  89.33717 44.777267 103.29896 0 0
1409910500031 210.11305 35.870235 9.993867  89.215 44.805782 103.305336 0 0
1409910500129 210.37067 36.120064 10.032434  89.4137 44.75841 103.313805 0 0
1409910500187 210.66438 36.36047 10.0614195  89.616196 44.71289 103.33338 0 0
1409910500315 210.8152 36.481834 10.081875  89.717575 44.682083 103.34211 0 0
1409910500389 211.00465 36.682785 10.107201  89.871994 44.646275 103.346535 0 0
1409910500430 211.31195 36.91845 10.132396  90.0798 44.59573 103.36922 0 0
1409910500552 211.33812 36.956093 10.130482  90.10149 44.58531 103.368385 0 0
1409910500613 210.3715 36.095833 9.987878  89.39766 44.753464 103.32081 0 0
1409910500730 209.86566 35.53216 9.944766  88.97201 44.86474 103.312996 0 0
1409910500899 210.18372 35.830196 9.993411  89.21385 44.81362 103.32713 0 0
1409910500954 210.23143 35.868423 10.036875  89.249 44.813046 103.329475 0 0
1409910501065 210.33197 35.9416 10.012018  89.31014 44.786278 103.34 0 0
1409910501168 210.75443 36.35642 10.071081  89.63906 44.705677 103.35427 0 0
1409910501312 211.01433 36.591473 10.127317  89.83415 44.66599 103.36466 0 0
1409910501377 211.3969 36.92379 10.154154  90.10319 44.59396 103.38755 0 0
1409910501575 211.579 37.113033 10.164896  90.25241 44.556744 103.3914 0 0
1409910501600 210.26477 35.902122 10.046067  89.27705 44.804165 103.33177 0 0
1409910501881 210.37529 35.992188 10.042031  89.34863 44.78021 103.34045 0 0
1409910501977 210.69713 36.220886 10.098021  89.55836 44.736538 103.36656 0 0
1409910502180 211.033 36.547733 10.144075  89.816055 44.67698 103.3769 0 0
1409910502239 211.40952 36.85426 10.168724  90.075676 44.61013 103.4038 0 0
1409910502305 211.7038 37.193478 10.243998  90.33144 44.552475 103.40279 0 0
1409910502447 211.75475 37.229416 10.216198  90.36273 44.542343 103.40716 0 0
1409910502553 210.02129 35.554478 10.0001955  89.02861 44.864376 103.34229 0 0
1409910502699 210.31749 35.813255 10.046445  89.24731 44.81393 103.35873 0 0
1409910502900 210.2857 35.74694 10.024831  89.202614 44.82409 103.362816 0 0
1409910502903 210.74704 36.164726 10.078646  89.540726 44.73992 103.38823 0 0
1409910503070 210.86273 36.279884 10.09263  89.63208 44.7156 103.391975 0 0
1409910503148 211.14885 36.501263 10.124454  89.82254 44.666744 103.41404 0 0
1409910503284 211.31837 36.619415 10.141523  89.93267 44.645184 103.42825 0 0
1409910503406 211.37483 36.69293 10.107813  89.979866 44.623203 103.42831 0 0
1409910503550 209.81558 35.191902 9.969167  88.78832 44.92875 103.36208 0 0
1409910503626 210.06413 35.37591 9.956589  88.94362 44.87836 103.38315 0 0
1409910503807 210.02348 35.324413 9.951068  88.90738 44.889896 103.38414 0 0
1409910503869 210.47743 35.736824 10.018985  89.242874 44.80815 103.40607 0 0
1409910504028 210.65472 35.87276 10.05431  89.364586 44.78232 103.41953 0 0
1409910504126 210.9391 36.117683 10.069219  89.56582 44.72906 103.436615 0 0
1409910504271 211.2932 36.447433 10.156367  89.84069 44.67742 103.45357 0 0
1409910504391 211.52277 36.69203 10.152591  90.02465 44.622993 103.459114 0 0
1409910504510 209.99316 35.220936 9.97668  88.84701 44.909115 103.396095 0 0
1409910504659 210.279 35.3753 9.982409  89.00523 44.871326 103.42901 0 0
1409910504736 210.25075 35.123947 9.930222  88.862816 44.897423 103.4725 0 0
1409910504943 210.47919 35.222553 9.87345  88.96794 44.851665 103.50667 0 0
1409910505000 211.00923 35.557278 9.922031  89.2856 44.77427 103.55839 0 0
1409910505130 211.22118 35.70613 9.961354  89.422966 44.74651 103.576744 0 0
1409910505264 211.5055 35.926926 9.95931  89.60991 44.6938 103.59786 0 0
1409910505422 210.1309 34.6684 9.832787  88.592476 44.952526 103.53274 0 0
1409910505483 210.60124 35.037434 9.701524  88.90052 44.859608 103.56471 0 0
1409910505643 210.64163 35.076614 9.743424  88.93182 44.858543 103.566696 0 0
