时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409910936955 245.44792 0.0 5.7575393  77.81172 46.95034 123.84294 0 0
1409910937025 245.51422 0.0 5.7833853  77.891045 46.93659 123.85534 0 0
1409910937095 245.56364 0.0 5.7513933  77.95204 46.903957 123.86888 0 0
1409910937136 245.65614 0.0 5.7924347  78.04894 46.89599 123.89114 0 0
1409910937230 245.69469 0.0 5.7722006  78.08569 46.8763 123.90234 0 0
1409910937266 245.84964 0.0 5.8152604  78.24595 46.84698 123.94354 0 0
1409910937351 245.84593 0.0 5.829388  78.26902 46.842056 123.940544 0 0
1409910937404 245.1215 0.0 5.693164  77.57328 46.991745 123.74982 0 0
1409910937459 245.04016 0.0 5.703203  77.41768 47.03776 123.73469 0 0
1409910937507 245.09198 0.0 5.722474  77.444405 47.035442 123.75359 0 0
1409910937583 245.10693 0.0 5.713724  77.46349 47.0294 123.75516 0 0
1409910937622 245.15869 0.0 5.734401  77.50074 47.02646 123.76872 0 0
1409910937701 245.11427 0.0 5.710065  77.46529 47.02802 123.7563 0 0
1409910937761 245.1184 0.0 5.7123437  77.43721 47.034428 123.75896 0 0
1409910937837 245.16812 0.0 5.719466  77.50039 47.023228 123.77222 0 0
1409910937872 245.32802 0.0 5.760521  77.673515 46.984844 123.81292 0 0
1409910937973 245.34521 0.0 5.7396355  77.677 46.980415 123.817345 0 0
1409910938002 245.44516 0.0 5.7379165  77.80401 46.941772 123.83938 0 0
1409910938077 245.48813 0.0 5.755052  77.86677 46.93013 123.85088 0 0
1409910938170 245.61948 0.0 5.8014975  77.99064 46.91047 123.8851 0 0
1409910938210 245.71912 0.0 5.791302  78.10278 46.87711 123.910706 0 0
1409910938258 245.75375 0.0 5.781198  78.16421 46.85466 123.914894 0 0
1409910938350 245.73062 0.0 5.7714715  78.16021 46.855625 123.90885 0 0
1409910938382 244.93301 0.0 5.646302  77.37178 47.028645 123.7006 0 0
1409910938453 244.90942 0.0 5.6451693  77.31554 47.048332 123.69646 0 0
1409910938524 245.01968 0.0 5.7739973  77.3932 47.051224 123.732185 0 0
1409910938603 245.14928 0.0 5.6453776  77.51233 47.004063 123.758514 0 0
1409910938633 245.1101 0.0 5.697031  77.49416 47.020184 123.747055 0 0
1409910938746 245.20718 0.0 5.6884637  77.662125 46.971874 123.77112 0 0
1409910938774 245.72812 0.93677086 5.8654037  81.18385 45.99487 123.57739 0 0
1409910938842 245.73364 1.4288541 5.8165364  81.62948 45.85427 123.49935 0 0
1409910938907 244.05417 0.5902995 5.472669  80.0962 46.112423 123.026436 0 0
1409910938971 243.32271 0.1463151 5.1383204  78.88714 46.378204 122.86339 0 0
1409910939016 243.3963 0.063684896 5.233086  78.394516 46.608566 122.93922 0 0
1409910939082 243.81432 0.25139323 5.655664  79.09784 46.5294 123.02589 0 0
1409910939194 245.84161 6.030026 8.2567835  85.41272 45.362526 122.41474 0 0
1409910939205 241.40146 0.0 4.77125  75.41753 47.245964 122.462814 0 0
1409910939360 241.22287 0.0 4.5943227  75.26479 47.23383 122.40518 0 0
1409910939405 243.1072 0.0 6.1279426  73.72172 48.28771 123.330574 0 0
1409910939464 244.2752 0.0 7.015729  74.11147 48.465546 123.69125 0 0
1409910939503 245.67703 0.0 7.8834376  75.09204 48.448593 124.10552 0 0
1409910939570 246.11063 0.0 7.201029  75.343414 48.23078 124.28326 0 0
1409910939608 246.715 0.0 7.3085675  75.81625 48.137188 124.47122 0 0
1409910939731 247.06615 0.0 7.590755  76.05605 48.14552 124.56013 0 0
1409910939762 247.44775 0.0 7.7879295  76.40481 48.10026 124.66747 0 0
1409910939849 247.73755 0.0 7.9721613  76.65133 48.07794 124.75424 0 0
1409910939900 248.3352 0.0 8.430807  77.10112 48.067265 124.931564 0 0
1409910939988 248.62157 0.0 8.566289  77.35326 48.037395 125.01409 0 0
1409910940000 249.325 0.0 8.753593  78.10232 47.914635 125.21599 0 0
1409910940082 249.5313 0.0 8.8920965  78.34259 47.88698 125.27373 0 0
1409910940127 248.65677 0.0 8.238463  77.75625 47.874477 124.9824 0 0
1409910940228 248.26823 0.0 8.139257  77.38585 47.92841 124.88252 0 0
1409910940257 248.46735 0.0 8.308099  77.55994 47.923306 124.94052 0 0
1409910940299 248.6911 0.0 8.430586  77.77303 47.900467 125.00302 0 0
1409910940357 248.80745 0.0 8.347513  77.88152 47.887005 125.03851 0 0
1409910940476 248.79709 0.0 8.359036  77.8665 47.89068 125.03779 0 0
1409910940518 248.71089 0.0 8.331068  77.76729 47.907238 125.01498 0 0
1409910940610 248.79506 0.0 8.387748  77.854 47.903854 125.03857 0 0
1409910940657 248.92636 0.0 8.476523  77.983284 47.895233 125.072136 0 0
1409910940737 249.05078 0.0 8.593607  78.12875 47.88672 125.11081 0 0
1409910940776 248.36324 0.0 8.069505  77.54763 47.88987 124.88893 0 0
1409910940881 248.37798 0.0 8.044388  77.56992 47.878048 124.890495 0 0
1409910940929 248.47755 0.0 8.106992  77.696175 47.858803 124.9187 0 0
1409910940974 248.52005 0.0 8.1325655  77.7671 47.84289 124.925415 0 0
1409910941032 248.35411 0.0 8.055065  77.63714 47.853905 124.879036 0 0
1409910941111 247.89479 0.0 7.8223567  77.18295 47.91677 124.7549 0 0
1409910941135 247.53067 0.0 7.7638803  76.75914 48.019714 124.65948 0 0
1409910941215 247.59901 0.0 7.898763  76.791435 48.04198 124.67497 0 0
1409910941259 247.67073 0.0 7.9283595  76.86542 48.025677 124.69703 0 0
1409910941335 247.71754 0.0 8.006472  76.903854 48.03526 124.71276 0 0
1409910941401 247.68771 0.0 7.808125  76.86063 48.019844 124.700676 0 0
1409910941479 247.71141 0.0 7.8448696  76.86754 48.028175 124.708305 0 0
1409910941513 247.87083 0.0 7.873737  77.00033 47.998543 124.75133 0 0
1409910941635 248.0027 0.0 7.9647527  77.12258 47.97586 124.78844 0 0
1409910941649 248.19527 0.0 8.050677  77.32422 47.943306 124.84026 0 0
1409910941745 248.20334 0.0 8.06487  77.335365 47.945415 124.84206 0 0
1409910941775 248.32959 0.0 8.08836  77.46348 47.916615 124.87476 0 0
1409910941816 248.3652 0.0 8.076354  77.49587 47.906094 124.88406 0 0
1409910941873 248.43709 0.0 8.1324215  77.58553 47.89586 124.903725 0 0
1409910941960 248.54176 0.0 8.182409  77.696014 47.88052 124.9331 0 0
1409910942022 248.55547 0.0 8.221966  77.696655 47.891823 124.940575 0 0
1409910942061 247.84496 0.0 8.101445  76.9377 48.07263 124.75612 0 0
1409910942138 247.77708 0.0 8.085846  76.83837 48.10427 124.740105 0 0
1409910942199 247.82364 0.0 8.171862  76.7811 48.157837 124.76474 0 0
1409910942213 247.81209 0.0 8.154753  76.77004 48.151016 124.75961 0 0
1409910942297 247.78609 0.0 8.15569  76.737236 48.1663 124.75352 0 0
1409910942321 247.57765 0.0 8.181107  76.49591 48.211407 124.69607 0 0
1409910942406 247.42755 0.0 8.015104  76.3513 48.213463 124.6506 0 0
1409910942482 247.09286 0.0 7.638099  75.99173 48.21461 124.54627 0 0
1409910942578 246.85422 0.0 7.2963543  75.76223 48.182606 124.463936 0 0
1409910942630 247.30708 0.0 7.428216  76.39917 48.008778 124.57302 0 0
1409910942739 247.42125 0.0 7.25237  76.88151 47.809895 124.57011 0 0
1409910942761 248.27495 0.0 7.713711  79.07151 47.27987 124.71247 0 0
1409910942839 248.39697 0.0 7.8627734  79.316475 47.251484 124.741486 0 0
1409910942907 248.09375 0.0 7.41806  79.62608 47.05323 124.592606 0 0
1409910942965 247.43256 0.0 7.070143  79.47363 46.963257 124.35682 0 0
1409910943050 247.01125 0.0 7.191979  78.97745 47.110443 124.24847 0 0
1409910943091 247.79109 0.0 8.066211  78.69612 47.44479 124.55435 0 0
1409910943172 248.12682 0.0 8.293177  79.061005 47.4119 124.64906 0 0
1409910943211 247.14671 0.0 6.997682  78.36383 47.212944 124.352684 0 0
1409910943314 246.9687 0.0 6.661406  78.10961 47.21987 124.30237 0 0
1409910943378 245.8014 0.0 6.2610545  75.99722 47.718906 124.01828 0 0
1409910943458 246.80376 0.0 7.0092707  76.694725 47.7406 124.3556 0 0
1409910943531 247.8586 0.0 7.493151  79.26964 47.1413 124.5801 0 0
1409910943574 250.98427 28.441576 12.182682  101.54035 41.849453 119.155106 0 0
1409910943688 249.96182 83.13199 26.343073  130.10754 37.115623 107.142654 0 0
1409910943721 222.95442 62.293934 20.217787  108.77254 41.27711 102.72229 0 0
1409910943774 222.79271 62.634663 20.652266  108.965195 41.34776 102.617424 0 0
1409910943822 213.68727 55.567604 18.09948  102.154945 42.55828 101.55148 0 0
1409910943912 211.52838 54.813374 18.022032  101.10664 42.839897 101.14526 0 0
1409910943947 204.13367 49.94952 16.141706  96.859856 43.618984 100.74141 0 0
1409910944023 201.62619 47.649128 15.261888  94.79255 43.953697 100.55896 0 0
1409910944073 200.27118 45.187084 14.255912  92.92215 44.22263 100.71333 0 0
1409910944143 201.3825 44.9059 14.778203  93.08245 44.269142 101.0056 0 0
1409910944187 202.9136 46.26763 15.49332  94.4044 44.108124 101.14302 0 0
1409910944286 202.07317 44.986916 14.688659  93.34382 44.199715 101.175545 0 0
1409910944311 201.22533 40.151978 12.6475525  90.18829 44.503933 101.938385 0 0
1409910944406 201.3152 37.557644 11.552018  88.63204 44.635807 102.48008 0 0
1409910944466 206.02702 39.339855 12.395104  91.136475 44.191822 103.302216 0 0
1409910944548 208.54742 39.075546 12.462421  91.76379 44.042084 103.997314 0 0
1409910944587 209.3928 38.48716 12.899349  91.8029 44.108177 104.36531 0 0
1409910944704 209.10408 37.69357 12.581107  91.24665 44.170704 104.453415 0 0
1409910944769 209.80124 35.801132 11.446172  90.28245 44.159035 105.02745 0 0
1409910944876 213.24873 36.246796 12.516562  91.61105 44.033775 105.75437 0 0
1409910944915 214.38809 38.217995 13.066771  93.22951 43.774765 105.715805 0 0
1409910944997 213.94254 37.475456 12.80349  92.64328 43.86414 105.75526 0 0
1409910945022 214.48805 39.07514 13.452162  93.78296 43.726563 105.583206 0 0
1409910945160 214.57861 39.344765 13.557956  93.97271 43.69758 105.55271 0 0
1409910945187 214.5323 39.30348 13.50099  93.92107 43.692707 105.54992 0 0
1409910945247 214.4351 39.10126 13.406549  93.77211 43.708725 105.56552 0 0
1409910945315 214.27074 38.581978 13.170026  93.40247 43.747837 105.62537 0 0
1409910945405 214.28976 38.42664 13.052604  93.30428 43.740444 105.65734 0 0
1409910945449 214.11807 37.927696 12.787123  92.937485 43.770626 105.7118 0 0
1409910945545 213.77919 36.89949 12.367474  92.214424 43.849556 105.83437 0 0
1409910945584 213.34033 35.578384 11.624388  91.25717 43.92555 105.98292 0 0
1409910945666 213.26773 35.35104 11.532109  91.09587 43.940235 106.00833 0 0
1409910945711 215.01045 36.052525 12.191927  92.05854 43.83992 106.278206 0 0
1409910945774 215.12279 35.39759 11.737721  91.60207 43.84565 106.419426 0 0
1409910945851 214.85814 35.183205 11.6432295  91.39105 43.872215 106.396774 0 0
1409910945888 216.2071 36.10781 12.145013  92.385635 43.74005 106.56484 0 0
1409910945983 216.0188 36.141666 11.973802  92.39184 43.711876 106.54357 0 0
1409910946022 216.17398 36.503204 12.40431  92.70129 43.715572 106.49927 0 0
1409910946095 216.11566 36.25892 12.260768  92.53462 43.72284 106.53492 0 0
1409910946162 215.9951 36.002254 12.120117  92.33236 43.737656 106.55964 0 0
1409910946241 216.13582 35.8575 11.739414  92.26762 43.672318 106.63935 0 0
1409910946290 216.37962 36.213345 11.777344  92.487045 43.613567 106.60656 0 0
1409910946392 216.48096 36.41646 11.840417  92.63751 43.585 106.589035 0 0
1409910946463 216.52783 36.49311 11.815782  92.69067 43.5687 106.58242 0 0
1409910946474 216.39224 35.81944 11.521237  92.23795 43.609585 106.68719 0 0
1409910946559 216.47691 36.030613 11.592526  92.39167 43.58331 106.66539 0 0
1409910946602 216.33244 35.632915 11.675  92.160286 43.649193 106.70255 0 0
1409910946716 216.47205 35.999924 11.799961  92.42331 43.6131 106.6632 0 0
1409910946748 216.58185 36.34246 11.532604  92.62965 43.508854 106.63427 0 0
1409910946773 216.41399 36.284153 11.47914  92.53504 43.520885 106.6056 0 0
1409910946832 216.02124 35.74052 11.292135  92.08144 43.596275 106.61732 0 0
1409910946879 216.15572 35.651783 11.181615  92.013084 43.589428 106.65802 0 0
1409910946985 216.28459 35.809128 11.198295  92.14376 43.556927 106.66039 0 0
1409910947043 216.47635 36.254494 11.304909  92.458786 43.498856 106.61531 0 0
1409910947134 216.27406 36.01202 11.10151  92.28423 43.495365 106.64224 0 0
1409910947172 216.43301 36.547382 11.280625  92.680115 43.43737 106.58198 0 0
1409910947326 216.46686 36.6366 11.310312  92.73992 43.42195 106.57055 0 0
1409910947341 216.65771 36.774975 11.316289  92.87909 43.389687 106.591095 0 0
1409910947414 216.75482 37.10164 11.418464  93.10014 43.353176 106.545784 0 0
1409910947469 216.70341 36.76168 11.285195  92.87955 43.37711 106.603935 0 0
1409910947532 216.8086 36.940014 11.341797  93.01671 43.355755 106.58992 0 0
1409910947580 216.65979 36.29082 11.075287  92.58312 43.403725 106.69086 0 0
1409910947667 216.69571 36.184387 11.0022  92.525024 43.39875 106.71997 0 0
1409910947742 216.32057 35.739 10.813555  92.12999 43.453827 106.71602 0 0
1409910947885 216.13301 35.544155 11.072956  91.93582 43.550365 106.70029 0 0
1409910947955 216.26357 35.51591 11.028555  91.95609 43.53159 106.7394 0 0
1409910947969 216.13908 35.081276 10.859987  91.65009 43.573387 106.789665 0 0
1409910948022 216.16998 35.172215 10.902968  91.71496 43.56474 106.77945 0 0
1409910948085 216.04913 34.807785 10.792877  91.45393 43.604897 106.82219 0 0
1409910948185 216.04504 34.5153 10.672357  91.27565 43.62 106.877785 0 0
1409910948236 217.81203 35.569283 11.164141  92.496056 43.430233 107.13221 0 0
1409910948367 218.0075 35.510845 11.187813  92.507965 43.43263 107.193825 0 0
1409910948381 217.95207 35.07525 11.014805  92.23288 43.465157 107.272705 0 0
1409910948454 217.94958 35.038685 10.996211  92.21274 43.469116 107.27896 0 0
1409910948522 217.79382 34.464973 10.780091  91.81405 43.513855 107.35208 0 0
1409910948596 217.33298 33.638973 10.76112  91.19543 43.64961 107.3706 0 0
1409910948642 216.73189 32.770454 10.508672  90.483246 43.777943 107.396194 0 0
1409910948756 216.63074 32.36764 10.382748  90.21057 43.821407 107.45318 0 0
1409910948800 218.01337 31.880117 10.431016  90.37942 43.794167 107.90977 0 0
1409910948881 218.39908 31.969454 10.4505205  90.57197 43.753593 107.99573 0 0
1409910949002 218.08829 31.040222 10.079557  89.90826 43.845364 108.10638 0 0
1409910949040 219.47173 30.750586 9.458503  90.13919 43.68482 108.54096 0 0
1409910949090 219.32489 30.279531 9.769232  89.88948 43.793827 108.59781 0 0
1409910949205 219.29088 29.975807 9.6312895  89.69664 43.808853 108.651665 0 0
1409910949240 220.80089 30.29203 9.394961  90.33009 43.62711 108.987785 0 0
1409910949281 220.9599 30.389687 9.571563  90.39339 43.644035 108.97997 0 0
1409910949378 221.10521 30.834766 9.753151  90.71536 43.60323 108.92648 0 0
1409910949411 221.15787 30.85392 9.759674  90.74927 43.5969 108.93201 0 0
1409910949494 221.07933 30.604023 9.654023  90.568436 43.61935 108.96276 0 0
1409910949544 220.43443 29.685455 9.37582  89.79756 43.757866 108.98599 0 0
1409910949640 220.41885 29.730053 9.4123955  89.81637 43.762318 108.976715 0 0
1409910949680 220.29791 28.971941 9.124792  89.30426 43.82638 109.09776 0 0
1409910949729 220.32422 28.865585 9.088881  89.32577 43.8262 109.14849 0 0
1409910949779 221.70662 29.49948 9.725247  90.20479 43.73776 109.37875 0 0
1409910949843 221.93275 29.48004 10.07052  90.31536 43.76875 109.446175 0 0
1409910949909 221.9463 29.455807 10.067383  90.3055 43.768856 109.44935 0 0
1409910949987 221.97844 29.334831 10.006862  90.24049 43.774975 109.48141 0 0
1409910950018 221.85886 28.717422 9.755938  89.82033 43.822163 109.57513 0 0
1409910950109 221.83495 28.458801 9.652409  89.653336 43.841824 109.61992 0 0
1409910950141 221.8152 28.155182 9.519623  89.465675 43.85979 109.67625 0 0
1409910950219 221.85063 28.223412 9.519649  89.51582 43.84099 109.66893 0 0
1409910950271 221.75568 27.572916 9.255834  89.08848 43.887577 109.7781 0 0
1409910950353 221.81375 27.526432 9.265065  89.08301 43.89698 109.800316 0 0
1409910950401 221.7664 27.3259 9.157174  88.9424 43.900467 109.82943 0 0
1409910950456 221.835 27.449324 9.195169  89.04077 43.886196 109.81672 0 0
1409910950523 221.44167 27.051952 9.034362  88.66541 43.94638 109.798645 0 0
1409910950564 222.86218 28.133606 9.2045965  89.70928 43.753593 109.975914 0 0
1409910950658 222.97192 28.43634 9.276641  89.9303 43.710938 109.945 0 0
1409910950706 223.08594 28.381186 9.4272785  89.99353 43.73013 109.99039 0 0
1409910950770 223.10614 28.35371 9.443763  89.99354 43.736275 110.001175 0 0
1409910950823 223.10135 28.528008 9.496536  90.09449 43.72276 109.96146 0 0
1409910950910 223.08344 28.44457 9.473347  90.03547 43.73419 109.97815 0 0
1409910951001 223.14302 28.486277 9.485703  90.08631 43.722996 109.97979 0 0
1409910951049 223.14427 28.446836 9.434817  90.057304 43.71604 109.98784 0 0
1409910951129 223.12323 28.372864 9.428633  90.007996 43.72526 109.99646 0 0
1409910951181 223.07068 28.046524 9.313684  89.797165 43.7563 110.04833 0 0
1409910951277 223.00209 27.866302 9.234739  89.66073 43.77081 110.06818 0 0
1409910951312 223.07614 28.015326 9.266445  89.774155 43.74797 110.05414 0 0
1409910951391 222.71281 27.691315 9.188073  89.45935 43.8144 110.028305 0 0
1409910951453 222.67438 27.68194 9.23707  89.44284 43.836327 110.02404 0 0
1409910951525 222.75589 27.815378 9.25819  89.54754 43.81018 110.020805 0 0
1409910951572 222.73026 27.65198 9.232148  89.44422 43.830444 110.04531 0 0
1409910951705 222.71964 27.774414 9.261849  89.515144 43.81974 110.01776 0 0
1409910951719 222.58339 27.25349 9.085117  89.154686 43.870026 110.08721 0 0
1409910951807 222.57953 27.222422 9.04974  89.13091 43.867264 110.092 0 0
1409910951852 222.66937 27.291016 9.095742  89.20229 43.861355 110.0976 0 0
1409910951929 222.63942 27.093855 9.0225525  89.082565 43.87474 110.13266 0 0
1409910951968 222.6138 27.019049 8.981459  89.024345 43.87724 110.13821 0 0
1409910952087 222.64777 27.03513 8.973021  89.04343 43.871483 110.14344 0 0
1409910952130 222.74303 27.205572 9.028606  89.17913 43.844765 110.13062 0 0
1409910952227 222.7088 27.21724 9.018203  89.17621 43.849243 110.117165 0 0
1409910952282 222.32854 27.047018 9.021015  88.94223 43.91211 110.06469 0 0
1409910952391 222.41005 27.144922 9.080716  89.02599 43.90531 110.06328 0 0
1409910952423 222.3213 26.704622 8.903542  88.72656 43.940155 110.1318 0 0
1409910952461 222.32672 26.746862 8.922266  88.75247 43.939114 110.1236 0 0
1409910952543 222.28114 26.636433 8.87845  88.66776 43.949688 110.1351 0 0
1409910952569 223.95282 27.65953 9.4001045  89.87738 43.772423 110.37846 0 0
1409910952632 223.89136 27.46552 9.318047  89.74081 43.785652 110.40362 0 0
1409910952683 224.03568 27.477852 9.49345  89.79986 43.794975 110.42167 0 0
1409910952785 224.05037 27.400274 9.462317  89.75721 43.797344 110.43885 0 0
1409910952828 224.15292 27.502422 9.466744  89.84901 43.771538 110.443596 0 0
1409910952843 224.11147 27.158333 9.356068  89.63543 43.800938 110.50523 0 0
1409910952875 224.15677 27.266275 9.390573  89.712654 43.788933 110.493935 0 0
1409910952987 224.20328 27.3853 9.431771  89.80406 43.774895 110.47901 0 0
1409910953001 224.29031 27.44914 9.462266  89.87428 43.761642 110.48266 0 0
1409910953118 224.31625 27.506498 9.453945  89.9141 43.75224 110.47922 0 0
1409910953143 223.90239 27.159843 9.354961  89.555954 43.820442 110.451195 0 0
1409910953185 223.91437 27.164192 9.393958  89.56819 43.830753 110.45222 0 0
1409910953230 223.94276 27.132084 9.402226  89.56092 43.837032 110.46565 0 0
1409910953337 223.99365 27.143438 9.362669  89.584816 43.822292 110.48174 0 0
1409910953378 224.03302 27.030756 9.351289  89.52862 43.833908 110.51125 0 0
1409910953464 224.00136 27.034414 9.353516  89.51736 43.8338 110.49909 0 0
1409910953547 224.05136 26.998503 9.3368225  89.51841 43.82935 110.52216 0 0
1409910953646 224.17859 27.23121 9.409323  89.70103 43.80323 110.50531 0 0
1409910953662 224.25401 27.257044 9.395768  89.74276 43.78487 110.51872 0 0
